rgb_path,npz_path,source,S_full_wgap_alpha50,split,idx
dataset/woodscape_raw/train/rgbImages/0929_MVR.png,dataset/woodscape_processed/labels_tile/0929_MVR.npz,woodscape,0.39157812523119,train,823
dataset/woodscape_raw/train/rgbImages/3257_RV.png,dataset/woodscape_processed/labels_tile/3257_RV.npz,woodscape,0.2922104122060699,train,824
dataset/woodscape_raw/train/rgbImages/0355_MVR.png,dataset/woodscape_processed/labels_tile/0355_MVR.npz,woodscape,0.1557695188290978,train,825
dataset/woodscape_raw/train/rgbImages/3383_MVR.png,dataset/woodscape_processed/labels_tile/3383_MVR.npz,woodscape,0.4992629473859563,train,826
dataset/woodscape_raw/train/rgbImages/1884_MVR.png,dataset/woodscape_processed/labels_tile/1884_MVR.npz,woodscape,0.7365627780105092,train,827
dataset/woodscape_raw/train/rgbImages/0851_FV.png,dataset/woodscape_processed/labels_tile/0851_FV.npz,woodscape,0.6712220191955356,train,828
dataset/woodscape_raw/train/rgbImages/0279_RV.png,dataset/woodscape_processed/labels_tile/0279_RV.npz,woodscape,0.0610078621587145,train,829
dataset/woodscape_raw/train/rgbImages/3187_RV.png,dataset/woodscape_processed/labels_tile/3187_RV.npz,woodscape,0.1636811989241668,train,830
dataset/woodscape_raw/train/rgbImages/0215_RV.png,dataset/woodscape_processed/labels_tile/0215_RV.npz,woodscape,0.4380894247329559,train,831
dataset/woodscape_raw/train/rgbImages/0996_MVR.png,dataset/woodscape_processed/labels_tile/0996_MVR.npz,woodscape,0.1054804181894237,train,832
dataset/woodscape_raw/train/rgbImages/3195_RV.png,dataset/woodscape_processed/labels_tile/3195_RV.npz,woodscape,0.1599252450183779,train,833
dataset/woodscape_raw/train/rgbImages/0678_MVL.png,dataset/woodscape_processed/labels_tile/0678_MVL.npz,woodscape,0.1290515100646097,train,834
dataset/woodscape_raw/train/rgbImages/2673_FV.png,dataset/woodscape_processed/labels_tile/2673_FV.npz,woodscape,0.3040805653189149,train,835
dataset/woodscape_raw/train/rgbImages/0182_RV.png,dataset/woodscape_processed/labels_tile/0182_RV.npz,woodscape,0.6499086296919316,train,836
dataset/woodscape_raw/train/rgbImages/4083_MVL.png,dataset/woodscape_processed/labels_tile/4083_MVL.npz,woodscape,0.4289937162037949,train,837
dataset/woodscape_raw/train/rgbImages/4195_MVR.png,dataset/woodscape_processed/labels_tile/4195_MVR.npz,woodscape,0.960606060606024,train,838
dataset/woodscape_raw/train/rgbImages/1513_MVR.png,dataset/woodscape_processed/labels_tile/1513_MVR.npz,woodscape,0.6270533023458502,train,839
dataset/woodscape_raw/train/rgbImages/3026_RV.png,dataset/woodscape_processed/labels_tile/3026_RV.npz,woodscape,0.6660650190078531,train,840
dataset/woodscape_raw/train/rgbImages/2360_MVR.png,dataset/woodscape_processed/labels_tile/2360_MVR.npz,woodscape,0.0986830979341992,train,841
dataset/woodscape_raw/train/rgbImages/2478_MVL.png,dataset/woodscape_processed/labels_tile/2478_MVL.npz,woodscape,0.2364968244776562,train,842
dataset/woodscape_raw/train/rgbImages/1796_MVR.png,dataset/woodscape_processed/labels_tile/1796_MVR.npz,woodscape,0.549644908038049,train,843
dataset/woodscape_raw/train/rgbImages/1825_MVR.png,dataset/woodscape_processed/labels_tile/1825_MVR.npz,woodscape,0.487077709942124,train,844
dataset/woodscape_raw/train/rgbImages/4326_FV.png,dataset/woodscape_processed/labels_tile/4326_FV.npz,woodscape,0.4021430906021196,train,845
dataset/woodscape_raw/train/rgbImages/4791_MVL.png,dataset/woodscape_processed/labels_tile/4791_MVL.npz,woodscape,0.3165918855955765,train,846
dataset/woodscape_raw/train/rgbImages/1569_MVL.png,dataset/woodscape_processed/labels_tile/1569_MVL.npz,woodscape,0.0333174829993548,train,847
dataset/woodscape_raw/train/rgbImages/3511_MVL.png,dataset/woodscape_processed/labels_tile/3511_MVL.npz,woodscape,0.2953972543730548,train,848
dataset/woodscape_raw/train/rgbImages/3414_MVR.png,dataset/woodscape_processed/labels_tile/3414_MVR.npz,woodscape,0.3180483132600447,train,849
dataset/woodscape_raw/train/rgbImages/4443_MVL.png,dataset/woodscape_processed/labels_tile/4443_MVL.npz,woodscape,0.2792737493008947,train,850
dataset/woodscape_raw/train/rgbImages/1872_MVL.png,dataset/woodscape_processed/labels_tile/1872_MVL.npz,woodscape,0.865151839906515,train,851
dataset/woodscape_raw/train/rgbImages/2588_MVL.png,dataset/woodscape_processed/labels_tile/2588_MVL.npz,woodscape,0.1620567393530017,train,852
dataset/woodscape_raw/train/rgbImages/3451_FV.png,dataset/woodscape_processed/labels_tile/3451_FV.npz,woodscape,0.578015879248124,train,853
dataset/woodscape_raw/train/rgbImages/4793_MVR.png,dataset/woodscape_processed/labels_tile/4793_MVR.npz,woodscape,0.2765254083456087,train,854
dataset/woodscape_raw/train/rgbImages/1890_RV.png,dataset/woodscape_processed/labels_tile/1890_RV.npz,woodscape,0.634892686930566,train,855
dataset/woodscape_raw/train/rgbImages/2809_MVL.png,dataset/woodscape_processed/labels_tile/2809_MVL.npz,woodscape,0.7630687612475726,train,856
dataset/woodscape_raw/train/rgbImages/1937_RV.png,dataset/woodscape_processed/labels_tile/1937_RV.npz,woodscape,0.7325725152636772,train,857
dataset/woodscape_raw/train/rgbImages/1561_FV.png,dataset/woodscape_processed/labels_tile/1561_FV.npz,woodscape,0.0621700940072292,train,858
dataset/woodscape_raw/train/rgbImages/3312_MVL.png,dataset/woodscape_processed/labels_tile/3312_MVL.npz,woodscape,0.7178924119833703,train,859
dataset/woodscape_raw/train/rgbImages/2341_RV.png,dataset/woodscape_processed/labels_tile/2341_RV.npz,woodscape,0.0099222884251551,train,860
dataset/woodscape_raw/train/rgbImages/4680_MVL.png,dataset/woodscape_processed/labels_tile/4680_MVL.npz,woodscape,0.7331296071861693,train,861
dataset/woodscape_raw/train/rgbImages/4273_MVL.png,dataset/woodscape_processed/labels_tile/4273_MVL.npz,woodscape,0.5561624671473399,train,862
dataset/woodscape_raw/train/rgbImages/0078_MVL.png,dataset/woodscape_processed/labels_tile/0078_MVL.npz,woodscape,0.5868907726172174,train,863
dataset/woodscape_raw/train/rgbImages/3147_MVR.png,dataset/woodscape_processed/labels_tile/3147_MVR.npz,woodscape,0.3322006061221311,train,864
dataset/woodscape_raw/train/rgbImages/3075_MVL.png,dataset/woodscape_processed/labels_tile/3075_MVL.npz,woodscape,0.1967346585158127,train,865
dataset/woodscape_raw/train/rgbImages/2446_RV.png,dataset/woodscape_processed/labels_tile/2446_RV.npz,woodscape,0.7052317955277146,train,866
dataset/woodscape_raw/train/rgbImages/1085_MVL.png,dataset/woodscape_processed/labels_tile/1085_MVL.npz,woodscape,0.2845560876708732,train,867
dataset/woodscape_raw/train/rgbImages/4695_RV.png,dataset/woodscape_processed/labels_tile/4695_RV.npz,woodscape,0.6629863921439839,train,868
dataset/woodscape_raw/train/rgbImages/4965_RV.png,dataset/woodscape_processed/labels_tile/4965_RV.npz,woodscape,0.1483715528551367,train,869
dataset/woodscape_raw/train/rgbImages/2692_RV.png,dataset/woodscape_processed/labels_tile/2692_RV.npz,woodscape,0.4017508105798164,train,870
dataset/woodscape_raw/train/rgbImages/4382_MVL.png,dataset/woodscape_processed/labels_tile/4382_MVL.npz,woodscape,0.0315179921590377,train,871
dataset/woodscape_raw/train/rgbImages/1019_MVL.png,dataset/woodscape_processed/labels_tile/1019_MVL.npz,woodscape,0.7693537665135896,train,872
dataset/woodscape_raw/train/rgbImages/3533_RV.png,dataset/woodscape_processed/labels_tile/3533_RV.npz,woodscape,0.3543502738078098,train,873
dataset/woodscape_raw/train/rgbImages/3215_MVR.png,dataset/woodscape_processed/labels_tile/3215_MVR.npz,woodscape,0.0600567826493186,train,874
dataset/woodscape_raw/train/rgbImages/3906_RV.png,dataset/woodscape_processed/labels_tile/3906_RV.npz,woodscape,0.150961564868576,train,875
dataset/woodscape_raw/train/rgbImages/2377_MVL.png,dataset/woodscape_processed/labels_tile/2377_MVL.npz,woodscape,0.8544765685543821,train,876
dataset/woodscape_raw/train/rgbImages/3962_MVL.png,dataset/woodscape_processed/labels_tile/3962_MVL.npz,woodscape,0.8617685332442733,train,877
dataset/woodscape_raw/train/rgbImages/3515_MVL.png,dataset/woodscape_processed/labels_tile/3515_MVL.npz,woodscape,0.2956659964539456,train,878
dataset/woodscape_raw/train/rgbImages/1005_RV.png,dataset/woodscape_processed/labels_tile/1005_RV.npz,woodscape,0.1409050785389124,train,879
dataset/woodscape_raw/train/rgbImages/0827_FV.png,dataset/woodscape_processed/labels_tile/0827_FV.npz,woodscape,0.4339312040444539,train,880
dataset/woodscape_raw/train/rgbImages/4811_FV.png,dataset/woodscape_processed/labels_tile/4811_FV.npz,woodscape,0.1094344658661157,train,881
dataset/woodscape_raw/train/rgbImages/2199_FV.png,dataset/woodscape_processed/labels_tile/2199_FV.npz,woodscape,0.7198579302339794,train,882
dataset/woodscape_raw/train/rgbImages/3729_MVL.png,dataset/woodscape_processed/labels_tile/3729_MVL.npz,woodscape,0.4263581080870017,train,883
dataset/woodscape_raw/train/rgbImages/2828_FV.png,dataset/woodscape_processed/labels_tile/2828_FV.npz,woodscape,0.3799144018779976,train,884
dataset/woodscape_raw/train/rgbImages/2061_MVR.png,dataset/woodscape_processed/labels_tile/2061_MVR.npz,woodscape,0.4786404053369978,train,885
dataset/woodscape_raw/train/rgbImages/3254_RV.png,dataset/woodscape_processed/labels_tile/3254_RV.npz,woodscape,0.2922104122060699,train,886
dataset/woodscape_raw/train/rgbImages/0725_RV.png,dataset/woodscape_processed/labels_tile/0725_RV.npz,woodscape,0.5065510934049395,train,887
dataset/woodscape_raw/train/rgbImages/0534_MVR.png,dataset/woodscape_processed/labels_tile/0534_MVR.npz,woodscape,0.2892210313999855,train,888
dataset/woodscape_raw/train/rgbImages/4225_RV.png,dataset/woodscape_processed/labels_tile/4225_RV.npz,woodscape,0.4575281903599032,train,889
dataset/woodscape_raw/train/rgbImages/2257_MVL.png,dataset/woodscape_processed/labels_tile/2257_MVL.npz,woodscape,0.0349075559523747,train,890
dataset/woodscape_raw/train/rgbImages/4979_FV.png,dataset/woodscape_processed/labels_tile/4979_FV.npz,woodscape,0.4755477202661073,train,891
dataset/woodscape_raw/train/rgbImages/4019_MVL.png,dataset/woodscape_processed/labels_tile/4019_MVL.npz,woodscape,0.1719633026556184,train,892
dataset/woodscape_raw/train/rgbImages/4597_RV.png,dataset/woodscape_processed/labels_tile/4597_RV.npz,woodscape,0.6599662202777056,train,893
dataset/woodscape_raw/train/rgbImages/1096_FV.png,dataset/woodscape_processed/labels_tile/1096_FV.npz,woodscape,0.1524141336209439,train,894
dataset/woodscape_raw/train/rgbImages/3435_MVL.png,dataset/woodscape_processed/labels_tile/3435_MVL.npz,woodscape,0.4815268806435592,train,895
dataset/woodscape_raw/train/rgbImages/1845_MVL.png,dataset/woodscape_processed/labels_tile/1845_MVL.npz,woodscape,0.5094186524550021,train,896
dataset/woodscape_raw/train/rgbImages/4135_FV.png,dataset/woodscape_processed/labels_tile/4135_FV.npz,woodscape,0.3699909634662107,train,897
dataset/woodscape_raw/train/rgbImages/0362_RV.png,dataset/woodscape_processed/labels_tile/0362_RV.npz,woodscape,0.1772129766775149,train,898
dataset/woodscape_raw/train/rgbImages/3811_MVR.png,dataset/woodscape_processed/labels_tile/3811_MVR.npz,woodscape,0.3853663614301659,train,899
dataset/woodscape_raw/train/rgbImages/2306_RV.png,dataset/woodscape_processed/labels_tile/2306_RV.npz,woodscape,0.1262381706274048,train,900
dataset/woodscape_raw/train/rgbImages/3111_MVL.png,dataset/woodscape_processed/labels_tile/3111_MVL.npz,woodscape,0.3006837478189711,train,901
dataset/woodscape_raw/train/rgbImages/3772_MVR.png,dataset/woodscape_processed/labels_tile/3772_MVR.npz,woodscape,0.0802852710499065,train,902
dataset/woodscape_raw/train/rgbImages/3710_RV.png,dataset/woodscape_processed/labels_tile/3710_RV.npz,woodscape,0.2266729063156861,train,903
dataset/woodscape_raw/train/rgbImages/3148_MVR.png,dataset/woodscape_processed/labels_tile/3148_MVR.npz,woodscape,0.3322006061221311,train,904
dataset/woodscape_raw/train/rgbImages/0014_MVL.png,dataset/woodscape_processed/labels_tile/0014_MVL.npz,woodscape,0.1188231231588205,train,905
dataset/woodscape_raw/train/rgbImages/1727_RV.png,dataset/woodscape_processed/labels_tile/1727_RV.npz,woodscape,0.8327538562543427,train,906
dataset/woodscape_raw/train/rgbImages/3793_RV.png,dataset/woodscape_processed/labels_tile/3793_RV.npz,woodscape,0.1388941835154168,train,907
dataset/woodscape_raw/train/rgbImages/4202_RV.png,dataset/woodscape_processed/labels_tile/4202_RV.npz,woodscape,0.7989687126694264,train,908
dataset/woodscape_raw/train/rgbImages/1718_MVR.png,dataset/woodscape_processed/labels_tile/1718_MVR.npz,woodscape,0.6428558649438534,train,909
dataset/woodscape_raw/train/rgbImages/2220_FV.png,dataset/woodscape_processed/labels_tile/2220_FV.npz,woodscape,0.696077822735809,train,910
dataset/woodscape_raw/train/rgbImages/1254_MVR.png,dataset/woodscape_processed/labels_tile/1254_MVR.npz,woodscape,0.1455995276772342,train,911
dataset/woodscape_raw/train/rgbImages/3359_MVR.png,dataset/woodscape_processed/labels_tile/3359_MVR.npz,woodscape,0.1393272751989346,train,912
dataset/woodscape_raw/train/rgbImages/1891_RV.png,dataset/woodscape_processed/labels_tile/1891_RV.npz,woodscape,0.634895071116357,train,913
dataset/woodscape_raw/train/rgbImages/4424_RV.png,dataset/woodscape_processed/labels_tile/4424_RV.npz,woodscape,0.5782534722125783,train,914
dataset/woodscape_raw/train/rgbImages/1545_MVR.png,dataset/woodscape_processed/labels_tile/1545_MVR.npz,woodscape,0.0642720724371314,train,915
dataset/woodscape_raw/train/rgbImages/3560_RV.png,dataset/woodscape_processed/labels_tile/3560_RV.npz,woodscape,0.3675310602693536,train,916
dataset/woodscape_raw/train/rgbImages/2301_MVR.png,dataset/woodscape_processed/labels_tile/2301_MVR.npz,woodscape,0.15929635459981,train,917
dataset/woodscape_raw/train/rgbImages/2844_RV.png,dataset/woodscape_processed/labels_tile/2844_RV.npz,woodscape,0.6508554758447325,train,918
dataset/woodscape_raw/train/rgbImages/2300_MVR.png,dataset/woodscape_processed/labels_tile/2300_MVR.npz,woodscape,0.1501452976041107,train,919
dataset/woodscape_raw/train/rgbImages/2118_MVL.png,dataset/woodscape_processed/labels_tile/2118_MVL.npz,woodscape,0.0264612401047094,train,920
dataset/woodscape_raw/train/rgbImages/0315_FV.png,dataset/woodscape_processed/labels_tile/0315_FV.npz,woodscape,0.7424982679612672,train,921
dataset/woodscape_raw/train/rgbImages/1089_MVR.png,dataset/woodscape_processed/labels_tile/1089_MVR.npz,woodscape,0.4184464599146659,train,922
dataset/woodscape_raw/train/rgbImages/3394_RV.png,dataset/woodscape_processed/labels_tile/3394_RV.npz,woodscape,0.4969726489666474,train,923
dataset/woodscape_raw/train/rgbImages/4725_RV.png,dataset/woodscape_processed/labels_tile/4725_RV.npz,woodscape,0.1265115586302903,train,924
dataset/woodscape_raw/train/rgbImages/0710_MVL.png,dataset/woodscape_processed/labels_tile/0710_MVL.npz,woodscape,0.3991900176712868,train,925
dataset/woodscape_raw/train/rgbImages/2443_MVR.png,dataset/woodscape_processed/labels_tile/2443_MVR.npz,woodscape,0.736450244260553,train,926
dataset/woodscape_raw/train/rgbImages/1975_MVR.png,dataset/woodscape_processed/labels_tile/1975_MVR.npz,woodscape,0.7092651065551833,train,927
dataset/woodscape_raw/train/rgbImages/2089_MVL.png,dataset/woodscape_processed/labels_tile/2089_MVL.npz,woodscape,0.0290776215810586,train,928
dataset/woodscape_raw/train/rgbImages/4535_FV.png,dataset/woodscape_processed/labels_tile/4535_FV.npz,woodscape,0.1462561029165668,train,929
dataset/woodscape_raw/train/rgbImages/1716_MVR.png,dataset/woodscape_processed/labels_tile/1716_MVR.npz,woodscape,0.6465656811540509,train,930
dataset/woodscape_raw/train/rgbImages/3042_RV.png,dataset/woodscape_processed/labels_tile/3042_RV.npz,woodscape,0.4221633969834013,train,931
dataset/woodscape_raw/train/rgbImages/0295_MVL.png,dataset/woodscape_processed/labels_tile/0295_MVL.npz,woodscape,0.2992929890300246,train,932
dataset/woodscape_raw/train/rgbImages/1363_RV.png,dataset/woodscape_processed/labels_tile/1363_RV.npz,woodscape,0.3809562723293127,train,933
dataset/woodscape_raw/train/rgbImages/1609_RV.png,dataset/woodscape_processed/labels_tile/1609_RV.npz,woodscape,0.5286647729801373,train,934
dataset/woodscape_raw/train/rgbImages/0877_RV.png,dataset/woodscape_processed/labels_tile/0877_RV.npz,woodscape,0.6582184386975801,train,935
dataset/woodscape_raw/train/rgbImages/0893_MVR.png,dataset/woodscape_processed/labels_tile/0893_MVR.npz,woodscape,0.499508701309994,train,936
dataset/woodscape_raw/train/rgbImages/3342_MVL.png,dataset/woodscape_processed/labels_tile/3342_MVL.npz,woodscape,0.1461500945530881,train,937
dataset/woodscape_raw/train/rgbImages/3731_MVL.png,dataset/woodscape_processed/labels_tile/3731_MVL.npz,woodscape,0.4265757623043749,train,938
dataset/woodscape_raw/train/rgbImages/3375_MVL.png,dataset/woodscape_processed/labels_tile/3375_MVL.npz,woodscape,0.436156035914555,train,939
dataset/woodscape_raw/train/rgbImages/4863_MVL.png,dataset/woodscape_processed/labels_tile/4863_MVL.npz,woodscape,0.0663550756871668,train,940
dataset/woodscape_raw/train/rgbImages/2350_MVL.png,dataset/woodscape_processed/labels_tile/2350_MVL.npz,woodscape,0.1337710542952206,train,941
dataset/woodscape_raw/train/rgbImages/2382_MVL.png,dataset/woodscape_processed/labels_tile/2382_MVL.npz,woodscape,0.8541149041869376,train,942
dataset/woodscape_raw/train/rgbImages/4030_MVR.png,dataset/woodscape_processed/labels_tile/4030_MVR.npz,woodscape,0.1384397569847367,train,943
dataset/woodscape_raw/train/rgbImages/4823_MVL.png,dataset/woodscape_processed/labels_tile/4823_MVL.npz,woodscape,0.1916662640133695,train,944
dataset/woodscape_raw/train/rgbImages/3074_FV.png,dataset/woodscape_processed/labels_tile/3074_FV.npz,woodscape,0.4407143999229741,train,945
dataset/woodscape_raw/train/rgbImages/2499_FV.png,dataset/woodscape_processed/labels_tile/2499_FV.npz,woodscape,0.6788250095916353,train,946
dataset/woodscape_raw/train/rgbImages/2989_MVR.png,dataset/woodscape_processed/labels_tile/2989_MVR.npz,woodscape,0.8521951659159188,train,947
dataset/woodscape_raw/train/rgbImages/4618_MVR.png,dataset/woodscape_processed/labels_tile/4618_MVR.npz,woodscape,0.557926701415665,train,948
dataset/woodscape_raw/train/rgbImages/0331_FV.png,dataset/woodscape_processed/labels_tile/0331_FV.npz,woodscape,0.1280780110520529,train,949
dataset/woodscape_raw/train/rgbImages/4854_MVL.png,dataset/woodscape_processed/labels_tile/4854_MVL.npz,woodscape,0.0663550756871668,train,950
dataset/woodscape_raw/train/rgbImages/3126_RV.png,dataset/woodscape_processed/labels_tile/3126_RV.npz,woodscape,0.248752409942205,train,951
dataset/woodscape_raw/train/rgbImages/4796_MVR.png,dataset/woodscape_processed/labels_tile/4796_MVR.npz,woodscape,0.2765242249676347,train,952
dataset/woodscape_raw/train/rgbImages/3464_MVL.png,dataset/woodscape_processed/labels_tile/3464_MVL.npz,woodscape,0.2376943922404068,train,953
dataset/woodscape_raw/train/rgbImages/2286_MVL.png,dataset/woodscape_processed/labels_tile/2286_MVL.npz,woodscape,0.1852888738059769,train,954
dataset/woodscape_raw/train/rgbImages/4214_MVL.png,dataset/woodscape_processed/labels_tile/4214_MVL.npz,woodscape,0.3315875815622501,train,955
dataset/woodscape_raw/train/rgbImages/2560_MVR.png,dataset/woodscape_processed/labels_tile/2560_MVR.npz,woodscape,0.084658567697062,train,956
dataset/woodscape_raw/train/rgbImages/2880_FV.png,dataset/woodscape_processed/labels_tile/2880_FV.npz,woodscape,0.6528286476929904,train,957
dataset/woodscape_raw/train/rgbImages/2155_MVR.png,dataset/woodscape_processed/labels_tile/2155_MVR.npz,woodscape,0.0818575102497203,train,958
dataset/woodscape_raw/train/rgbImages/2005_MVR.png,dataset/woodscape_processed/labels_tile/2005_MVR.npz,woodscape,0.0860452393563662,train,959
dataset/woodscape_raw/train/rgbImages/2133_RV.png,dataset/woodscape_processed/labels_tile/2133_RV.npz,woodscape,0.0432868514541554,train,960
dataset/woodscape_raw/train/rgbImages/1926_FV.png,dataset/woodscape_processed/labels_tile/1926_FV.npz,woodscape,0.5713474132797643,train,961
dataset/woodscape_raw/train/rgbImages/1091_RV.png,dataset/woodscape_processed/labels_tile/1091_RV.npz,woodscape,0.4052045058120036,train,962
dataset/woodscape_raw/train/rgbImages/2178_MVL.png,dataset/woodscape_processed/labels_tile/2178_MVL.npz,woodscape,0.8578755857366455,train,963
dataset/woodscape_raw/train/rgbImages/2741_MVR.png,dataset/woodscape_processed/labels_tile/2741_MVR.npz,woodscape,0.3982929170131611,train,964
dataset/woodscape_raw/train/rgbImages/1433_FV.png,dataset/woodscape_processed/labels_tile/1433_FV.npz,woodscape,0.1398571168859549,train,965
dataset/woodscape_raw/train/rgbImages/1055_MVL.png,dataset/woodscape_processed/labels_tile/1055_MVL.npz,woodscape,0.8565328511324743,train,966
dataset/woodscape_raw/train/rgbImages/2434_MVL.png,dataset/woodscape_processed/labels_tile/2434_MVL.npz,woodscape,0.7893020165689028,train,967
dataset/woodscape_raw/train/rgbImages/3613_MVR.png,dataset/woodscape_processed/labels_tile/3613_MVR.npz,woodscape,0.6827231342142035,train,968
dataset/woodscape_raw/train/rgbImages/4861_MVL.png,dataset/woodscape_processed/labels_tile/4861_MVL.npz,woodscape,0.0663550756871668,train,969
dataset/woodscape_raw/train/rgbImages/2830_FV.png,dataset/woodscape_processed/labels_tile/2830_FV.npz,woodscape,0.3799394860412009,train,970
dataset/woodscape_raw/train/rgbImages/3927_MVL.png,dataset/woodscape_processed/labels_tile/3927_MVL.npz,woodscape,0.4853250076373177,train,971
dataset/woodscape_raw/train/rgbImages/0588_MVL.png,dataset/woodscape_processed/labels_tile/0588_MVL.npz,woodscape,0.1781426237528771,train,972
dataset/woodscape_raw/train/rgbImages/0121_RV.png,dataset/woodscape_processed/labels_tile/0121_RV.npz,woodscape,0.5333611083753145,train,973
dataset/woodscape_raw/train/rgbImages/4504_FV.png,dataset/woodscape_processed/labels_tile/4504_FV.npz,woodscape,0.4611453357067938,train,974
dataset/woodscape_raw/train/rgbImages/2864_MVR.png,dataset/woodscape_processed/labels_tile/2864_MVR.npz,woodscape,0.6147488048582149,train,975
dataset/woodscape_raw/train/rgbImages/4798_MVR.png,dataset/woodscape_processed/labels_tile/4798_MVR.npz,woodscape,0.2765233732533849,train,976
dataset/woodscape_raw/train/rgbImages/2032_MVR.png,dataset/woodscape_processed/labels_tile/2032_MVR.npz,woodscape,0.6281346704020471,train,977
dataset/woodscape_raw/train/rgbImages/0910_FV.png,dataset/woodscape_processed/labels_tile/0910_FV.npz,woodscape,0.7139402916937125,train,978
dataset/woodscape_raw/train/rgbImages/3160_FV.png,dataset/woodscape_processed/labels_tile/3160_FV.npz,woodscape,0.0914428807362088,train,979
dataset/woodscape_raw/train/rgbImages/1912_MVR.png,dataset/woodscape_processed/labels_tile/1912_MVR.npz,woodscape,0.3187845498774669,train,980
dataset/woodscape_raw/train/rgbImages/2276_FV.png,dataset/woodscape_processed/labels_tile/2276_FV.npz,woodscape,0.0941965677193054,train,981
dataset/woodscape_raw/train/rgbImages/3991_MVL.png,dataset/woodscape_processed/labels_tile/3991_MVL.npz,woodscape,0.2777122206759846,train,982
dataset/woodscape_raw/train/rgbImages/4071_RV.png,dataset/woodscape_processed/labels_tile/4071_RV.npz,woodscape,0.3837232361237178,train,983
dataset/woodscape_raw/train/rgbImages/4677_FV.png,dataset/woodscape_processed/labels_tile/4677_FV.npz,woodscape,0.7241773968393089,train,984
dataset/woodscape_raw/train/rgbImages/3599_FV.png,dataset/woodscape_processed/labels_tile/3599_FV.npz,woodscape,0.5594513092980085,train,985
dataset/woodscape_raw/train/rgbImages/3274_MVL.png,dataset/woodscape_processed/labels_tile/3274_MVL.npz,woodscape,0.265415582331734,train,986
dataset/woodscape_raw/train/rgbImages/2225_MVL.png,dataset/woodscape_processed/labels_tile/2225_MVL.npz,woodscape,0.6888159909031517,train,987
dataset/woodscape_raw/train/rgbImages/1496_FV.png,dataset/woodscape_processed/labels_tile/1496_FV.npz,woodscape,0.2055329018469966,train,988
dataset/woodscape_raw/train/rgbImages/4432_FV.png,dataset/woodscape_processed/labels_tile/4432_FV.npz,woodscape,0.3328009103283414,train,989
dataset/woodscape_raw/train/rgbImages/3765_MVL.png,dataset/woodscape_processed/labels_tile/3765_MVL.npz,woodscape,0.1827663536671238,train,990
dataset/woodscape_raw/train/rgbImages/3931_MVL.png,dataset/woodscape_processed/labels_tile/3931_MVL.npz,woodscape,0.4853765447934227,train,991
dataset/woodscape_raw/train/rgbImages/2900_MVR.png,dataset/woodscape_processed/labels_tile/2900_MVR.npz,woodscape,0.4428132965709005,train,992
dataset/woodscape_raw/train/rgbImages/2527_MVL.png,dataset/woodscape_processed/labels_tile/2527_MVL.npz,woodscape,0.4855105881437772,train,993
dataset/woodscape_raw/train/rgbImages/2627_MVR.png,dataset/woodscape_processed/labels_tile/2627_MVR.npz,woodscape,0.1186267513668816,train,994
dataset/woodscape_raw/train/rgbImages/4098_RV.png,dataset/woodscape_processed/labels_tile/4098_RV.npz,woodscape,0.4441053191820701,train,995
dataset/woodscape_raw/train/rgbImages/2304_RV.png,dataset/woodscape_processed/labels_tile/2304_RV.npz,woodscape,0.1283566238656036,train,996
dataset/woodscape_raw/train/rgbImages/1392_MVR.png,dataset/woodscape_processed/labels_tile/1392_MVR.npz,woodscape,0.28566036305641,train,997
dataset/woodscape_raw/train/rgbImages/1247_MVL.png,dataset/woodscape_processed/labels_tile/1247_MVL.npz,woodscape,0.1593957595244364,train,998
dataset/woodscape_raw/train/rgbImages/3177_MVR.png,dataset/woodscape_processed/labels_tile/3177_MVR.npz,woodscape,0.1347668053004809,train,999
dataset/woodscape_raw/train/rgbImages/1337_RV.png,dataset/woodscape_processed/labels_tile/1337_RV.npz,woodscape,0.5064770619074218,train,1000
dataset/woodscape_raw/train/rgbImages/2450_RV.png,dataset/woodscape_processed/labels_tile/2450_RV.npz,woodscape,0.7052317955277146,train,1001
dataset/woodscape_raw/train/rgbImages/4230_RV.png,dataset/woodscape_processed/labels_tile/4230_RV.npz,woodscape,0.4575413646119798,train,1002
dataset/woodscape_raw/train/rgbImages/0620_MVL.png,dataset/woodscape_processed/labels_tile/0620_MVL.npz,woodscape,0.5089172698331278,train,1003
dataset/woodscape_raw/train/rgbImages/4484_MVR.png,dataset/woodscape_processed/labels_tile/4484_MVR.npz,woodscape,0.5206794030738419,train,1004
dataset/woodscape_raw/train/rgbImages/4546_MVR.png,dataset/woodscape_processed/labels_tile/4546_MVR.npz,woodscape,0.1801981306915851,train,1005
dataset/woodscape_raw/train/rgbImages/0277_RV.png,dataset/woodscape_processed/labels_tile/0277_RV.npz,woodscape,0.0612638022651366,train,1006
dataset/woodscape_raw/train/rgbImages/3488_RV.png,dataset/woodscape_processed/labels_tile/3488_RV.npz,woodscape,0.2591344333056229,train,1007
dataset/woodscape_raw/train/rgbImages/3360_RV.png,dataset/woodscape_processed/labels_tile/3360_RV.npz,woodscape,0.1166341845642147,train,1008
dataset/woodscape_raw/train/rgbImages/3930_MVL.png,dataset/woodscape_processed/labels_tile/3930_MVL.npz,woodscape,0.4853315373261528,train,1009
dataset/woodscape_raw/train/rgbImages/0603_RV.png,dataset/woodscape_processed/labels_tile/0603_RV.npz,woodscape,0.1263829411663211,train,1010
