original_filename,npz_path,tile_cov_shape,S_full,S_full_wgap_alpha50,s
1751752150631_1751752529504_01_merged_seg1_final_level_max6_20250706054938_20250706054944_f_t0000000000_f000000000_4955_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg1_final_level_max6_20250706054938_20250706054944_f_t0000000000_f000000000_4955_MVR_s000.npz,"(8, 8, 4)",0.18483509123325348,0.18498341739177704,0.11137044429779053
1751752150631_1751752529504_01_merged_seg2_final_level_max6_20250706055029_20250706055035_f_t0000000000_f000000000_0396_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg2_final_level_max6_20250706055029_20250706055035_f_t0000000000_f000000000_0396_FV_s000.npz,"(8, 8, 4)",0.17018593847751617,0.17480389773845673,0.08161455392837524
1751752150631_1751752529504_01_merged_seg2_final_level_max6_20250706055029_20250706055035_f_t0000000000_f000000000_4842_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg2_final_level_max6_20250706055029_20250706055035_f_t0000000000_f000000000_4842_RV_s000.npz,"(8, 8, 4)",0.15634509921073914,0.16148710250854492,0.06861001253128052
1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000000000_f000000000_0918_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000000000_f000000000_0918_MVL_s000.npz,"(8, 8, 4)",0.719067394733429,0.7162458300590515,0.9984375238418579
1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000000000_f000000000_2200_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000000000_f000000000_2200_FV_s000.npz,"(8, 8, 4)",0.8369604349136353,0.8239198327064514,0.994641900062561
1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000000000_f000000000_2208_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000000000_f000000000_2208_MVR_s000.npz,"(8, 8, 4)",0.43574026226997375,0.43071573972702026,0.9932389259338379
1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000000000_f000000000_4376_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000000000_f000000000_4376_FV_s000.npz,"(8, 8, 4)",0.062389202415943146,0.064047671854496,0.04133462905883789
1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000002000_f000000050_0695_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000002000_f000000050_0695_RV_s000.npz,"(8, 8, 4)",0.22318558394908905,0.23159945011138916,0.1747819185256958
1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000002000_f000000050_1237_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000002000_f000000050_1237_FV_s000.npz,"(8, 8, 4)",0.18027032911777496,0.1859271079301834,0.08695638179779053
1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000002000_f000000050_2050_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000002000_f000000050_2050_FV_s000.npz,"(8, 8, 4)",0.430880606174469,0.4241265058517456,0.9992154836654663
1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000002000_f000000050_3630_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000002000_f000000050_3630_FV_s000.npz,"(8, 8, 4)",0.3434821665287018,0.3466314971446991,0.3377636671066284
1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000002000_f000000050_4058_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000002000_f000000050_4058_MVL_s000.npz,"(8, 8, 4)",0.2634787857532501,0.2562571167945862,0.7038216590881348
1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000002000_f000000050_4124_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000002000_f000000050_4124_MVL_s000.npz,"(8, 8, 4)",0.020806292071938515,0.019672581925988197,0.16820311546325684
1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000005000_f000000125_2239_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000005000_f000000125_2239_RV_s000.npz,"(8, 8, 4)",0.7422450184822083,0.7422022223472595,0.9015560150146484
1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000005000_f000000125_2614_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000005000_f000000125_2614_FV_s000.npz,"(8, 8, 4)",0.31317293643951416,0.3060589134693146,0.9984635710716248
1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000005000_f000000125_2936_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000005000_f000000125_2936_RV_s000.npz,"(8, 8, 4)",0.642377495765686,0.6527820825576782,0.6336327791213989
1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000005000_f000000125_3195_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000005000_f000000125_3195_RV_s000.npz,"(8, 8, 4)",0.18958179652690887,0.19652128219604492,0.10455077886581421
1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000005000_f000000125_4294_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000005000_f000000125_4294_FV_s000.npz,"(8, 8, 4)",0.40079551935195923,0.3946499228477478,0.9984375238418579
1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000005000_f000000125_4460_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000005000_f000000125_4460_FV_s000.npz,"(8, 8, 4)",0.3904242217540741,0.39114001393318176,0.3782551884651184
1751752529544_1751752905302_01_merged_seg1_final_level_max6_20250706055533_20250706055538_f_t0000002000_f000000050_1577_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752529544_1751752905302_01_merged_seg1_final_level_max6_20250706055533_20250706055538_f_t0000002000_f000000050_1577_RV_s000.npz,"(8, 8, 4)",0.05827874317765236,0.061300307512283325,0.045530617237091064
1751752529544_1751752905302_01_merged_seg1_final_level_max6_20250706055533_20250706055538_f_t0000002000_f000000050_2122_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752529544_1751752905302_01_merged_seg1_final_level_max6_20250706055533_20250706055538_f_t0000002000_f000000050_2122_MVR_s000.npz,"(8, 8, 4)",0.08160989731550217,0.08296415209770203,0.0479394793510437
1751752529544_1751752905302_01_merged_seg1_final_level_max6_20250706055533_20250706055538_f_t0000004000_f000000100_1181_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752529544_1751752905302_01_merged_seg1_final_level_max6_20250706055533_20250706055538_f_t0000004000_f000000100_1181_RV_s000.npz,"(8, 8, 4)",0.7336364984512329,0.7299238443374634,0.9984375238418579
1751752529544_1751752905302_01_merged_seg1_final_level_max6_20250706055533_20250706055538_f_t0000004000_f000000100_2281_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752529544_1751752905302_01_merged_seg1_final_level_max6_20250706055533_20250706055538_f_t0000004000_f000000100_2281_FV_s000.npz,"(8, 8, 4)",0.11845387518405914,0.12202579528093338,0.06246095895767212
1751752529544_1751752905302_01_merged_seg1_final_level_max6_20250706055533_20250706055538_f_t0000004000_f000000100_4391_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752529544_1751752905302_01_merged_seg1_final_level_max6_20250706055533_20250706055538_f_t0000004000_f000000100_4391_MVR_s000.npz,"(8, 8, 4)",0.0838216170668602,0.08585938811302185,0.0533333420753479
1751752905342_1751753263780_01_merged_seg1_final_level_max6_20250706060440_20250706060446_f_t0000000000_f000000000_0362_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752905342_1751753263780_01_merged_seg1_final_level_max6_20250706060440_20250706060446_f_t0000000000_f000000000_0362_RV_s000.npz,"(8, 8, 4)",0.20696699619293213,0.21484921872615814,0.119873046875
1751752905342_1751753263780_01_merged_seg1_final_level_max6_20250706060440_20250706060446_f_t0000000000_f000000000_3168_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752905342_1751753263780_01_merged_seg1_final_level_max6_20250706060440_20250706060446_f_t0000000000_f000000000_3168_MVL_s000.npz,"(8, 8, 4)",0.19103339314460754,0.19772519171237946,0.10976886749267578
1751752905342_1751753263780_01_merged_seg1_final_level_max6_20250706060440_20250706060446_f_t0000000000_f000000000_3779_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752905342_1751753263780_01_merged_seg1_final_level_max6_20250706060440_20250706060446_f_t0000000000_f000000000_3779_MVR_s000.npz,"(8, 8, 4)",0.09312339127063751,0.09760967642068863,0.06592124700546265
1751752905342_1751753263780_01_merged_seg1_final_level_max6_20250706060440_20250706060446_f_t0000000000_f000000000_4029_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752905342_1751753263780_01_merged_seg1_final_level_max6_20250706060440_20250706060446_f_t0000000000_f000000000_4029_MVR_s000.npz,"(8, 8, 4)",0.17835542559623718,0.17982952296733856,0.09395509958267212
1751752905342_1751753263780_01_merged_seg1_final_level_max6_20250706060440_20250706060446_f_t0000000000_f000000000_4620_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752905342_1751753263780_01_merged_seg1_final_level_max6_20250706060440_20250706060446_f_t0000000000_f000000000_4620_MVR_s000.npz,"(8, 8, 4)",0.6668407320976257,0.6581354737281799,0.9981771111488342
1751752905342_1751753263780_01_merged_seg1_final_level_max6_20250706060440_20250706060446_f_t0000000000_f000000000_4743_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752905342_1751753263780_01_merged_seg1_final_level_max6_20250706060440_20250706060446_f_t0000000000_f000000000_4743_MVR_s000.npz,"(8, 8, 4)",0.6414479613304138,0.6214175224304199,0.8780989646911621
1751752905342_1751753263780_01_merged_seg1_final_level_max6_20250706060440_20250706060446_f_t0000000000_f000000000_4799_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752905342_1751753263780_01_merged_seg1_final_level_max6_20250706060440_20250706060446_f_t0000000000_f000000000_4799_MVR_s000.npz,"(8, 8, 4)",0.3015008866786957,0.3128136098384857,0.2693684697151184
1751753593701_1751753995402_01_merged_seg1_final_level_max6_20250706061545_20250706061551_f_t0000000000_f000000000_1237_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751753593701_1751753995402_01_merged_seg1_final_level_max6_20250706061545_20250706061551_f_t0000000000_f000000000_1237_FV_s000.npz,"(8, 8, 4)",0.18027032911777496,0.1859271079301834,0.08695638179779053
1751753593701_1751753995402_01_merged_seg1_final_level_max6_20250706061545_20250706061551_f_t0000000000_f000000000_1265_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751753593701_1751753995402_01_merged_seg1_final_level_max6_20250706061545_20250706061551_f_t0000000000_f000000000_1265_RV_s000.npz,"(8, 8, 4)",0.0932411476969719,0.09677574038505554,0.04531574249267578
1751753898463_1751754114867_01_merged_seg2_final_level_max6_20250706061859_20250706061911_f_t0000006000_f000000150_1214_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751753898463_1751754114867_01_merged_seg2_final_level_max6_20250706061859_20250706061911_f_t0000006000_f000000150_1214_MVL_s000.npz,"(8, 8, 4)",0.945572555065155,0.9486243724822998,0.9976595044136047
1751753898463_1751754114867_01_merged_seg2_final_level_max6_20250706061859_20250706061911_f_t0000006000_f000000150_1942_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751753898463_1751754114867_01_merged_seg2_final_level_max6_20250706061859_20250706061911_f_t0000006000_f000000150_1942_FV_s000.npz,"(8, 8, 4)",0.769232988357544,0.7795728445053101,0.999218761920929
1751753898463_1751754114867_01_merged_seg2_final_level_max6_20250706061859_20250706061911_f_t0000006000_f000000150_4381_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751753898463_1751754114867_01_merged_seg2_final_level_max6_20250706061859_20250706061911_f_t0000006000_f000000150_4381_MVL_s000.npz,"(8, 8, 4)",0.02675558440387249,0.027974670752882957,0.03389322757720947
1751753898463_1751754114867_01_merged_seg3_final_level_max6_20250706061910_20250706061915_f_t0000000000_f000000000_2105_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751753898463_1751754114867_01_merged_seg3_final_level_max6_20250706061910_20250706061915_f_t0000000000_f000000000_2105_RV_s000.npz,"(8, 8, 4)",0.06292588263750076,0.06623408943414688,0.0480729341506958
1751753898463_1751754114867_01_merged_seg3_final_level_max6_20250706061910_20250706061915_f_t0000000000_f000000000_2282_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751753898463_1751754114867_01_merged_seg3_final_level_max6_20250706061910_20250706061915_f_t0000000000_f000000000_2282_FV_s000.npz,"(8, 8, 4)",0.12138806283473969,0.12531152367591858,0.06639647483825684
1751753898463_1751754114867_01_merged_seg3_final_level_max6_20250706061910_20250706061915_f_t0000004000_f000000100_3094_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751753898463_1751754114867_01_merged_seg3_final_level_max6_20250706061910_20250706061915_f_t0000004000_f000000100_3094_RV_s000.npz,"(8, 8, 4)",0.36762863397598267,0.36988866329193115,0.999218761920929
1751754455987_1751754602788_01_merged_seg1_final_level_max6_20250706062954_20250706063002_f_t0000000000_f000000000_0285_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751754455987_1751754602788_01_merged_seg1_final_level_max6_20250706062954_20250706063002_f_t0000000000_f000000000_0285_FV_s000.npz,"(8, 8, 4)",0.4492144286632538,0.44695913791656494,0.9984375238418579
1751754455987_1751754602788_01_merged_seg1_final_level_max6_20250706062954_20250706063002_f_t0000000000_f000000000_1801_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751754455987_1751754602788_01_merged_seg1_final_level_max6_20250706062954_20250706063002_f_t0000000000_f000000000_1801_RV_s000.npz,"(8, 8, 4)",0.41310521960258484,0.3957255780696869,0.8090169429779053
1751754455987_1751754602788_01_merged_seg1_final_level_max6_20250706062954_20250706063002_f_t0000007000_f000000175_3410_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751754455987_1751754602788_01_merged_seg1_final_level_max6_20250706062954_20250706063002_f_t0000007000_f000000175_3410_MVL_s000.npz,"(8, 8, 4)",0.9993708729743958,0.9994531869888306,0.9990267157554626
1751754778059_1751755145961_01_merged_seg1_final_level_max6_20250706063736_20250706063743_f_t0000000000_f000000000_4189_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751754778059_1751755145961_01_merged_seg1_final_level_max6_20250706063736_20250706063743_f_t0000000000_f000000000_4189_MVL_s000.npz,"(8, 8, 4)",0.6586710214614868,0.6429511904716492,1.0
1751754778059_1751755145961_01_merged_seg1_final_level_max6_20250706063736_20250706063743_f_t0000002000_f000000050_2618_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751754778059_1751755145961_01_merged_seg1_final_level_max6_20250706063736_20250706063743_f_t0000002000_f000000050_2618_MVL_s000.npz,"(8, 8, 4)",0.44015565514564514,0.43036752939224243,0.653307318687439
1751754778059_1751755145961_01_merged_seg1_final_level_max6_20250706063736_20250706063743_f_t0000002000_f000000050_4752_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751754778059_1751755145961_01_merged_seg1_final_level_max6_20250706063736_20250706063743_f_t0000002000_f000000050_4752_RV_s000.npz,"(8, 8, 4)",0.485240638256073,0.47192034125328064,0.7996158599853516
1751754778059_1751755145961_01_merged_seg1_final_level_max6_20250706063736_20250706063743_f_t0000005000_f000000125_2501_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751754778059_1751755145961_01_merged_seg1_final_level_max6_20250706063736_20250706063743_f_t0000005000_f000000125_2501_FV_s000.npz,"(8, 8, 4)",0.7814817428588867,0.7656621932983398,0.90604168176651
1751754778059_1751755145961_01_merged_seg1_final_level_max6_20250706063736_20250706063743_f_t0000005000_f000000125_3661_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751754778059_1751755145961_01_merged_seg1_final_level_max6_20250706063736_20250706063743_f_t0000005000_f000000125_3661_FV_s000.npz,"(8, 8, 4)",0.564480721950531,0.5522197484970093,0.9102148413658142
1751755146001_1751755440828_01_merged_seg1_final_level_max6_20250706064104_20250706064130_f_t0000009000_f000000225_2682_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751755146001_1751755440828_01_merged_seg1_final_level_max6_20250706064104_20250706064130_f_t0000009000_f000000225_2682_MVR_s000.npz,"(8, 8, 4)",0.4078843295574188,0.40188124775886536,0.9102115631103516
1751755146001_1751755440828_01_merged_seg1_final_level_max6_20250706064104_20250706064130_f_t0000018000_f000000450_1037_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751755146001_1751755440828_01_merged_seg1_final_level_max6_20250706064104_20250706064130_f_t0000018000_f000000450_1037_RV_s000.npz,"(8, 8, 4)",0.7262822985649109,0.7410268783569336,1.0
1751755146001_1751755440828_01_merged_seg1_final_level_max6_20250706064104_20250706064130_f_t0000018000_f000000450_3691_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751755146001_1751755440828_01_merged_seg1_final_level_max6_20250706064104_20250706064130_f_t0000018000_f000000450_3691_FV_s000.npz,"(8, 8, 4)",0.28961262106895447,0.2869463562965393,1.0
1751755146001_1751755440828_01_merged_seg1_final_level_max6_20250706064104_20250706064130_f_t0000018000_f000000450_3926_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751755146001_1751755440828_01_merged_seg1_final_level_max6_20250706064104_20250706064130_f_t0000018000_f000000450_3926_FV_s000.npz,"(8, 8, 4)",0.403463214635849,0.4018368124961853,0.38775062561035156
1751755146001_1751755440828_01_merged_seg1_final_level_max6_20250706064104_20250706064130_f_t0000019000_f000000475_3251_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751755146001_1751755440828_01_merged_seg1_final_level_max6_20250706064104_20250706064130_f_t0000019000_f000000475_3251_MVR_s000.npz,"(8, 8, 4)",0.4362320005893707,0.430396169424057,1.0
1751755146001_1751755440828_01_merged_seg2_final_level_max6_20250706064132_20250706064138_f_t0000000000_f000000000_3389_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751755146001_1751755440828_01_merged_seg2_final_level_max6_20250706064132_20250706064138_f_t0000000000_f000000000_3389_RV_s000.npz,"(8, 8, 4)",0.5976786613464355,0.5942082405090332,0.9976562261581421
1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000000000_f000000000_1177_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000000000_f000000000_1177_RV_s000.npz,"(8, 8, 4)",0.7336364984512329,0.7299238443374634,0.9984375238418579
1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000001000_f000000025_3953_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000001000_f000000025_3953_FV_s000.npz,"(8, 8, 4)",0.8433268666267395,0.8373539447784424,0.9716048240661621
1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000001000_f000000025_3964_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000001000_f000000025_3964_MVR_s000.npz,"(8, 8, 4)",0.83974689245224,0.8421915173530579,1.0
1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000002000_f000000050_1771_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000002000_f000000050_1771_FV_s000.npz,"(8, 8, 4)",0.7900732159614563,0.7729926705360413,0.89397132396698
1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000002000_f000000050_3262_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000002000_f000000050_3262_RV_s000.npz,"(8, 8, 4)",0.35501179099082947,0.34530505537986755,0.9979199171066284
1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000002000_f000000050_4063_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000002000_f000000050_4063_MVR_s000.npz,"(8, 8, 4)",0.34189826250076294,0.33837783336639404,0.8257519602775574
1751755146001_1751755440828_01_merged_seg4_final_level_max6_20250706064240_20250706064245_f_t0000000000_f000000000_2750_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751755146001_1751755440828_01_merged_seg4_final_level_max6_20250706064240_20250706064245_f_t0000000000_f000000000_2750_RV_s000.npz,"(8, 8, 4)",0.5423064827919006,0.5333596467971802,0.9054362177848816
1751755146001_1751755440828_01_merged_seg4_final_level_max6_20250706064240_20250706064245_f_t0000000000_f000000000_3830_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751755146001_1751755440828_01_merged_seg4_final_level_max6_20250706064240_20250706064245_f_t0000000000_f000000000_3830_RV_s000.npz,"(8, 8, 4)",0.6288949847221375,0.6222057342529297,0.9984375238418579
1751755146001_1751755440828_01_merged_seg5_final_level_max6_20250706064343_20250706064350_f_t0000001000_f000000025_3967_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751755146001_1751755440828_01_merged_seg5_final_level_max6_20250706064343_20250706064350_f_t0000001000_f000000025_3967_MVR_s000.npz,"(8, 8, 4)",0.83974689245224,0.8421915173530579,1.0
1751755146001_1751755440828_01_merged_seg5_final_level_max6_20250706064343_20250706064350_f_t0000002000_f000000050_1616_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751755146001_1751755440828_01_merged_seg5_final_level_max6_20250706064343_20250706064350_f_t0000002000_f000000050_1616_MVL_s000.npz,"(8, 8, 4)",0.21828342974185944,0.21264934539794922,0.6432324647903442
1751755440868_1751755800333_01_merged_seg1_final_level_max6_20250706064454_20250706064458_f_t0000002000_f000000050_1887_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751755440868_1751755800333_01_merged_seg1_final_level_max6_20250706064454_20250706064458_f_t0000002000_f000000050_1887_RV_s000.npz,"(8, 8, 4)",0.7320457696914673,0.7282317876815796,0.9984375238418579
1751755440868_1751755800333_01_merged_seg2_final_level_max6_20250706064923_20250706064929_f_t0000001000_f000000025_3074_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751755440868_1751755800333_01_merged_seg2_final_level_max6_20250706064923_20250706064929_f_t0000001000_f000000025_3074_FV_s000.npz,"(8, 8, 4)",0.5355592370033264,0.5350960493087769,1.0
1751755440868_1751755800333_01_merged_seg2_final_level_max6_20250706064923_20250706064929_f_t0000001000_f000000025_3096_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751755440868_1751755800333_01_merged_seg2_final_level_max6_20250706064923_20250706064929_f_t0000001000_f000000025_3096_RV_s000.npz,"(8, 8, 4)",0.36762863397598267,0.36988866329193115,0.999218761920929
1751755582502_1751755951017_01_merged_seg1_final_level_max6_20250706064819_20250706064823_f_t0000000000_f000000000_0431_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751755582502_1751755951017_01_merged_seg1_final_level_max6_20250706064819_20250706064823_f_t0000000000_f000000000_0431_FV_s000.npz,"(8, 8, 4)",0.7901015281677246,0.778481125831604,0.9984375238418579
1751755582502_1751755951017_01_merged_seg1_final_level_max6_20250706064819_20250706064823_f_t0000000000_f000000000_2737_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751755582502_1751755951017_01_merged_seg1_final_level_max6_20250706064819_20250706064823_f_t0000000000_f000000000_2737_MVL_s000.npz,"(8, 8, 4)",0.5390949845314026,0.5265214443206787,0.8013964891433716
1751755582502_1751755951017_01_merged_seg1_final_level_max6_20250706064819_20250706064823_f_t0000000000_f000000000_2888_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751755582502_1751755951017_01_merged_seg1_final_level_max6_20250706064819_20250706064823_f_t0000000000_f000000000_2888_MVL_s000.npz,"(8, 8, 4)",0.7183191180229187,0.7142627835273743,0.9184765815734863
1751755582502_1751755951017_01_merged_seg1_final_level_max6_20250706064819_20250706064823_f_t0000000000_f000000000_4568_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751755582502_1751755951017_01_merged_seg1_final_level_max6_20250706064819_20250706064823_f_t0000000000_f000000000_4568_RV_s000.npz,"(8, 8, 4)",0.48275893926620483,0.48251157999038696,0.5069010257720947
1751755582502_1751755951017_01_merged_seg1_final_level_max6_20250706064819_20250706064823_f_t0000003000_f000000075_2639_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751755582502_1751755951017_01_merged_seg1_final_level_max6_20250706064819_20250706064823_f_t0000003000_f000000075_2639_FV_s000.npz,"(8, 8, 4)",0.7118528485298157,0.7053261995315552,0.999755859375
1751755582502_1751755951017_01_merged_seg1_final_level_max6_20250706064819_20250706064823_f_t0000003000_f000000075_4074_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751755582502_1751755951017_01_merged_seg1_final_level_max6_20250706064819_20250706064823_f_t0000003000_f000000075_4074_FV_s000.npz,"(8, 8, 4)",0.569493293762207,0.5567214488983154,0.874254584312439
1751755582502_1751755951017_01_merged_seg2_final_level_max6_20250706065215_20250706065220_f_t0000000000_f000000000_4368_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/npz/1751755582502_1751755951017_01_merged_seg2_final_level_max6_20250706065215_20250706065220_f_t0000000000_f000000000_4368_RV_s000.npz,"(8, 8, 4)",0.3652285039424896,0.3660857677459717,0.99874347448349
