file_id,original_dominant_class,actual_dominant_class,class_1_ratio,class_2_ratio,class_3_ratio,S_full,original_caption,caption,severity_token,changed
1437_FV,3,2,0.3619433641433716,0.6362369656562805,0.0,0.5310613512992859,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1438_FV,3,2,0.3619433641433716,0.6362369656562805,0.0,0.5310613512992859,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1439_FV,3,2,0.3619433641433716,0.6362369656562805,0.0,0.5310613512992859,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1440_FV,3,2,0.3619433641433716,0.6362369656562805,0.0,0.5310613512992859,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1441_MVL,3,3,0.0734993517398834,0.0383455418050289,0.6670198440551758,0.6757362484931946,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,False
1442_MVL,3,3,0.0734993517398834,0.0383455418050289,0.6670198440551758,0.6757362484931946,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,False
1443_MVL,3,3,0.0734993517398834,0.0383455418050289,0.6670198440551758,0.6757362484931946,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,False
1444_MVL,3,3,0.0734993517398834,0.0383455418050289,0.6670198440551758,0.6757362484931946,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,False
1445_MVL,3,3,0.0734993517398834,0.0383455418050289,0.6670198440551758,0.6757362484931946,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,False
1446_MVR,3,3,0.0,0.4437890648841858,0.5558642745018005,0.8715894818305969,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,False
1447_MVR,3,3,0.0,0.4437890648841858,0.5558642745018005,0.8715894818305969,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,False
1448_MVR,3,3,0.0,0.4437890648841858,0.5558642745018005,0.8715894818305969,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,False
1449_MVR,3,3,0.0,0.4437890648841858,0.5558642745018005,0.8715894818305969,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,False
1450_MVR,3,3,0.0,0.4437890648841858,0.5558642745018005,0.8715894818305969,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,False
1451_MVR,3,3,0.0,0.4437890648841858,0.5558642745018005,0.8715894818305969,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,False
1452_MVR,3,3,0.0,0.4437890648841858,0.5558642745018005,0.8715894818305969,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,False
1453_MVR,3,3,0.0,0.4437890648841858,0.5558642745018005,0.8715894818305969,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,False
1454_MVR,3,3,0.0,0.4437890648841858,0.5558642745018005,0.8715894818305969,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,False
1455_MVR,3,3,0.0,0.4437890648841858,0.5558642745018005,0.8715894818305969,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,False
1456_RV,3,3,0.0,0.0949259474873542,0.4732185900211334,0.5986670851707458,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,False
1457_RV,3,3,0.0,0.0949259474873542,0.4732185900211334,0.5986670851707458,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,False
1458_RV,3,3,0.0,0.0949259474873542,0.4732185900211334,0.5986670851707458,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,False
1459_RV,3,3,0.0,0.0949259474873542,0.4732185900211334,0.5986670851707458,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,False
1460_RV,3,3,0.0,0.0949259474873542,0.4732185900211334,0.5986670851707458,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,False
1461_RV,3,3,0.0,0.0949259474873542,0.4732185900211334,0.5986670851707458,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,False
1462_FV,3,2,0.3619433641433716,0.6362369656562805,0.0,0.5310613512992859,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1464_FV,3,2,0.3619433641433716,0.6362369656562805,0.0,0.5310613512992859,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1466_FV,3,2,0.3619433641433716,0.6362369656562805,0.0,0.5310613512992859,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1468_FV,3,2,0.3619433641433716,0.6362369656562805,0.0,0.5310613512992859,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1470_MVL,2,3,0.0734993517398834,0.0383455418050289,0.6670198440551758,0.6757362484931946,"severe semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,True
1471_MVL,2,3,0.0734993517398834,0.0383455418050289,0.6670198440551758,0.6757362484931946,"severe semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,True
1473_MVL,2,3,0.0734993517398834,0.0383455418050289,0.6670198440551758,0.6757362484931946,"severe semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,True
1476_MVL,2,3,0.0734993517398834,0.0383455418050289,0.6670198440551758,0.6757362484931946,"severe semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,True
1478_MVR,3,3,0.0,0.4437890648841858,0.5558642745018005,0.8715894818305969,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,False
1480_MVR,3,3,0.0,0.4437890648841858,0.5558642745018005,0.8715894818305969,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,False
1482_MVR,3,3,0.0,0.4437890648841858,0.5558642745018005,0.8715894818305969,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,False
1484_MVR,3,3,0.0,0.4437890648841858,0.5558642745018005,0.8715894818305969,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,False
1485_RV,2,3,0.0,0.0949259474873542,0.4732185900211334,0.5986670851707458,"noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible","noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1487_RV,2,3,0.0,0.0949259474873542,0.4732185900211334,0.5986670851707458,"noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible","noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1489_RV,2,3,0.0,0.0949259474873542,0.4732185900211334,0.5986670851707458,"noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible","noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1491_RV,2,3,0.0,0.0949259474873542,0.4732185900211334,0.5986670851707458,"noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible","noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1493_FV,1,2,0.3619433641433716,0.6362369656562805,0.0,0.5310613512992859,"noticeable transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible","noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1494_FV,1,2,0.3619433641433716,0.6362369656562805,0.0,0.5310613512992859,"noticeable transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible","noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1496_FV,1,2,0.3619433641433716,0.6362369656562805,0.0,0.5310613512992859,"noticeable transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible","noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1499_FV,1,2,0.3619433641433716,0.6362369656562805,0.0,0.5310613512992859,"noticeable transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible","noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1501_MVL,3,3,0.0734993517398834,0.0383455418050289,0.6670198440551758,0.6757362484931946,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,False
1503_MVL,3,3,0.0734993517398834,0.0383455418050289,0.6670198440551758,0.6757362484931946,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,False
1505_MVL,3,3,0.0734993517398834,0.0383455418050289,0.6670198440551758,0.6757362484931946,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,False
1507_MVL,3,3,0.0734993517398834,0.0383455418050289,0.6670198440551758,0.6757362484931946,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,False
1509_MVR,2,3,0.0,0.4437890648841858,0.5558642745018005,0.8715894818305969,"severe semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,True
1511_MVR,2,3,0.0,0.4437890648841858,0.5558642745018005,0.8715894818305969,"severe semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,True
1513_MVR,2,3,0.0,0.4437890648841858,0.5558642745018005,0.8715894818305969,"severe semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,True
1515_MVR,2,3,0.0,0.4437890648841858,0.5558642745018005,0.8715894818305969,"severe semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,True
1517_RV,3,3,0.0,0.0949259474873542,0.4732185900211334,0.5986670851707458,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,False
1519_RV,3,3,0.0,0.0949259474873542,0.4732185900211334,0.5986670851707458,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,False
1521_RV,3,3,0.0,0.0949259474873542,0.4732185900211334,0.5986670851707458,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,False
1523_RV,3,3,0.0,0.0949259474873542,0.4732185900211334,0.5986670851707458,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,False
1524_FV,1,2,0.3619433641433716,0.6362369656562805,0.0,0.5310613512992859,"noticeable transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible","noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1526_FV,1,2,0.3619433641433716,0.6362369656562805,0.0,0.5310613512992859,"noticeable transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible","noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1528_FV,1,2,0.3619433641433716,0.6362369656562805,0.0,0.5310613512992859,"noticeable transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible","noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1530_FV,1,2,0.3619433641433716,0.6362369656562805,0.0,0.5310613512992859,"noticeable transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible","noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1532_MVL,2,3,0.0734993517398834,0.0383455418050289,0.6670198440551758,0.6757362484931946,"severe semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,True
1533_MVL,2,3,0.0734993517398834,0.0383455418050289,0.6670198440551758,0.6757362484931946,"severe semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,True
1535_MVL,2,3,0.0734993517398834,0.0383455418050289,0.6670198440551758,0.6757362484931946,"severe semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,True
1538_MVL,2,3,0.0734993517398834,0.0383455418050289,0.6670198440551758,0.6757362484931946,"severe semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,True
1541_MVR,1,3,0.0,0.4437890648841858,0.5558642745018005,0.8715894818305969,"severe transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,True
1543_MVR,1,3,0.0,0.4437890648841858,0.5558642745018005,0.8715894818305969,"severe transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,True
1545_MVR,1,3,0.0,0.4437890648841858,0.5558642745018005,0.8715894818305969,"severe transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,True
1547_RV,1,3,0.0,0.0949259474873542,0.4732185900211334,0.5986670851707458,"noticeable transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible","noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1549_RV,1,3,0.0,0.0949259474873542,0.4732185900211334,0.5986670851707458,"noticeable transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible","noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1551_RV,1,3,0.0,0.0949259474873542,0.4732185900211334,0.5986670851707458,"noticeable transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible","noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1553_RV,1,3,0.0,0.0949259474873542,0.4732185900211334,0.5986670851707458,"noticeable transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible","noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1555_FV,1,2,0.3619433641433716,0.6362369656562805,0.0,0.5310613512992859,"noticeable transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible","noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1557_FV,1,2,0.3619433641433716,0.6362369656562805,0.0,0.5310613512992859,"noticeable transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible","noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1559_FV,1,2,0.3619433641433716,0.6362369656562805,0.0,0.5310613512992859,"noticeable transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible","noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1561_FV,1,2,0.3619433641433716,0.6362369656562805,0.0,0.5310613512992859,"noticeable transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible","noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1563_MVL,1,3,0.0734993517398834,0.0383455418050289,0.6670198440551758,0.6757362484931946,"severe transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,True
1565_MVL,1,3,0.0734993517398834,0.0383455418050289,0.6670198440551758,0.6757362484931946,"severe transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,True
1566_MVL,1,3,0.0734993517398834,0.0383455418050289,0.6670198440551758,0.6757362484931946,"severe transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,True
1569_MVL,1,3,0.0734993517398834,0.0383455418050289,0.6670198440551758,0.6757362484931946,"severe transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,True
1570_MVR,3,3,0.0,0.4437890648841858,0.5558642745018005,0.8715894818305969,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,False
1572_MVR,3,3,0.0,0.4437890648841858,0.5558642745018005,0.8715894818305969,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,False
1574_MVR,3,3,0.0,0.4437890648841858,0.5558642745018005,0.8715894818305969,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,False
1576_MVR,3,3,0.0,0.4437890648841858,0.5558642745018005,0.8715894818305969,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,False
1577_RV,1,3,0.0,0.0949259474873542,0.4732185900211334,0.5986670851707458,"noticeable transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible","noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1579_RV,1,3,0.0,0.0949259474873542,0.4732185900211334,0.5986670851707458,"noticeable transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible","noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1581_RV,1,3,0.0,0.0949259474873542,0.4732185900211334,0.5986670851707458,"noticeable transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible","noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1583_RV,1,3,0.0,0.0949259474873542,0.4732185900211334,0.5986670851707458,"noticeable transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible","noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1585_FV,3,2,0.3619433641433716,0.6362369656562805,0.0,0.5310613512992859,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1587_FV,3,2,0.3619433641433716,0.6362369656562805,0.0,0.5310613512992859,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1589_FV,3,2,0.3619433641433716,0.6362369656562805,0.0,0.5310613512992859,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1591_FV,3,2,0.3619433641433716,0.6362369656562805,0.0,0.5310613512992859,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1593_MVL,1,3,0.0734993517398834,0.0383455418050289,0.6670198440551758,0.6757362484931946,"severe transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,True
1595_MVL,1,3,0.0734993517398834,0.0383455418050289,0.6670198440551758,0.6757362484931946,"severe transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,True
1599_MVR,2,3,0.0,0.4437890648841858,0.5558642745018005,0.8715894818305969,"severe semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,True
1601_MVR,2,3,0.0,0.4437890648841858,0.5558642745018005,0.8715894818305969,"severe semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,True
1603_MVR,2,3,0.0,0.4437890648841858,0.5558642745018005,0.8715894818305969,"severe semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,True
1605_RV,1,3,0.0,0.0949259474873542,0.4732185900211334,0.5986670851707458,"noticeable transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible","noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1607_RV,1,3,0.0,0.0949259474873542,0.4732185900211334,0.5986670851707458,"noticeable transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible","noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1609_RV,1,3,0.0,0.0949259474873542,0.4732185900211334,0.5986670851707458,"noticeable transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible","noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1611_RV,1,3,0.0,0.0949259474873542,0.4732185900211334,0.5986670851707458,"noticeable transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible","noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1613_FV,2,2,0.3619433641433716,0.6362369656562805,0.0,0.5310613512992859,"noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible","noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,False
1615_FV,2,2,0.3619433641433716,0.6362369656562805,0.0,0.5310613512992859,"noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible","noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,False
1616_MVL,1,3,0.0734993517398834,0.0383455418050289,0.6670198440551758,0.6757362484931946,"severe transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,True
1618_MVL,1,3,0.0734993517398834,0.0383455418050289,0.6670198440551758,0.6757362484931946,"severe transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,True
1619_MVR,1,3,0.0,0.4437890648841858,0.5558642745018005,0.8715894818305969,"severe transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,True
1621_MVR,1,3,0.0,0.4437890648841858,0.5558642745018005,0.8715894818305969,"severe transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible","severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",severe,True
1622_RV,2,3,0.0,0.0949259474873542,0.4732185900211334,0.5986670851707458,"noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible","noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1624_RV,2,3,0.0,0.0949259474873542,0.4732185900211334,0.5986670851707458,"noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible","noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1626_FV,3,2,0.3619433641433716,0.6362369656562805,0.0,0.5310613512992859,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1628_FV,3,2,0.3619433641433716,0.6362369656562805,0.0,0.5310613512992859,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
1630_FV,3,2,0.3619433641433716,0.6362369656562805,0.0,0.5310613512992859,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible","noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",noticeable,True
