image_path,S_gt,S_hat_baseline,error,bias,clean_file_id,clean_camera,clean_path,mask_file_id,mask_path,mask_dominant_class,mask_S_full,mask_coverage,sample_idx,output_filename,caption,strength,guidance_scale,seed,spill_rate,mean_brightness,original_filename
synthetic_soiling/batch_896f_10masks/resized_640x480/1751862914435_1751863255353_01_merged_seg2_final_level_max6_20250707123646_20250707123656_f_t0000003000_f000000075_1613_FV_s000.png,0.2920528352260589,0.31543505,0.02338221669197088,0.02338221669197088,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751862914435_1751863255353_01_merged_seg2_final_level_max6_20250707123646_20250707123656_f_t0000003000_f000000075_1149_RV_s000.png,0.3618630766868591,0.35913962,0.002723455429077093,-0.002723455429077093,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751841149851_1751841451930_01_merged_seg2_final_level_max6_20250707063454_20250707063459_f_t0000000000_f000000000_2758_FV_s000.png,0.2611086666584015,0.26962394,0.008515268564224243,0.008515268564224243,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751841451969_1751841803926_01_merged_seg1_final_level_max5_20250707063757_20250707063803_f_t0000004000_f000000100_1417_MVR_s000.png,0.3344182968139648,0.31084725,0.023571044206619207,-0.023571044206619207,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751800998070_1751801346749_01_merged_seg3_final_level_max6_20250706192811_20250706192817_f_t0000003000_f000000075_0349_MVR_s000.png,0.2014214694499969,0.16498852,0.036432951688766424,-0.036432951688766424,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751844968298_1751845348656_01_merged_seg2_final_level_max6_20250707074026_20250707074033_f_t0000002000_f000000050_4536_FV_s000.png,0.1890167891979217,0.20319256,0.014175772666931208,0.014175772666931208,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751858319722_1751858716000_01_merged_seg2_final_level_max6_20250707112226_20250707112232_f_t0000000000_f000000000_3288_MVR_s000.png,0.3239035010337829,0.2973533,0.02655020356178278,-0.02655020356178278,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751858319722_1751858716000_01_merged_seg2_final_level_max6_20250707112226_20250707112232_f_t0000000000_f000000000_4309_MVR_s000.png,0.2553921341896057,0.26477644,0.009384304285049438,0.009384304285049438,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751755951056_1751756269170_01_merged_seg1_final_level_max6_20250706065555_20250706065602_f_t0000002000_f000000050_3633_FV_s000.png,0.3451363444328308,0.3650289,0.01989254355430603,0.01989254355430603,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751755951056_1751756269170_01_merged_seg1_final_level_max6_20250706065555_20250706065602_f_t0000002000_f000000050_4303_MVL_s000.png,0.3340167105197906,0.3049581,0.02905860543251032,-0.02905860543251032,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751774824349_1751775163986_01_merged_seg2_final_level_max5_20250706120920_20250706120925_f_t0000000000_f000000000_4869_MVR_s000.png,0.1965623795986175,0.20078655,0.004224166274070795,0.004224166274070795,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751774824349_1751775163986_01_merged_seg2_final_level_max5_20250706120920_20250706120925_f_t0000000000_f000000000_4844_FV_s000.png,0.1819264888763427,0.20647132,0.02454483509063729,0.02454483509063729,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751774824349_1751775163986_01_merged_seg2_final_level_max5_20250706120920_20250706120925_f_t0000000000_f000000000_0590_MVL_s000.png,0.2182895988225937,0.2538518,0.03556220233440399,0.03556220233440399,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751869681799_1751870073234_01_merged_seg1_final_level_max6_20250707143410_20250707143416_f_t0000004000_f000000100_4536_FV_s000.png,0.1890167891979217,0.14930518,0.03971160948276514,-0.03971160948276514,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751869681799_1751870073234_01_merged_seg1_final_level_max6_20250707143410_20250707143416_f_t0000004000_f000000100_2301_MVR_s000.png,0.1940334290266037,0.15177532,0.042258113622665405,-0.042258113622665405,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751846614307_1751846982498_01_merged_seg1_final_level_max5_20250707080929_20250707080942_f_t0000010000_f000000250_0376_MVL_s000.png,0.3218026161193847,0.34187305,0.02007043361663824,0.02007043361663824,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751840566940_1751840928885_01_merged_seg2_final_level_max6_20250707062809_20250707062816_f_t0000004000_f000000100_1151_RV_s000.png,0.3617650270462036,0.363781,0.0020159780979156494,0.0020159780979156494,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751840566940_1751840928885_01_merged_seg2_final_level_max6_20250707062809_20250707062816_f_t0000004000_f000000100_3396_FV_s000.png,0.3736695349216461,0.34765673,0.026012808084487915,-0.026012808084487915,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751802444421_1751802835418_01_merged_seg1_final_level_max6_20250706195057_20250706195103_f_t0000003000_f000000075_3757_FV_s000.png,0.1508885025978088,0.19465752,0.043769016861915616,0.043769016861915616,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751801346789_1751801665347_01_merged_seg1_final_level_max6_20250706192949_20250706192955_f_t0000002000_f000000050_0422_RV_s000.png,0.2496889531612396,0.20093152,0.04875743389129636,-0.04875743389129636,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751802492742_1751802722181_01_merged_seg1_final_level_max4_20250706194931_20250706195019_f_t0000022000_f000000550_3882_RV_s000.png,0.3031951785087585,0.2603516,0.042843580245971624,-0.042843580245971624,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751806655117_1751807033599_01_merged_seg1_final_level_max6_20250706205816_20250706205821_f_t0000000000_f000000000_1915_MVR_s000.png,0.3560532927513122,0.35844222,0.002388924360275324,0.002388924360275324,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751846559422_1751846872074_01_merged_seg3_final_level_max6_20250707080549_20250707080556_f_t0000000000_f000000000_1398_RV_s000.png,0.3713130950927734,0.35362235,0.017690747976303045,-0.017690747976303045,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751846559422_1751846872074_01_merged_seg3_final_level_max6_20250707080549_20250707080556_f_t0000000000_f000000000_1383_MVL_s000.png,0.3739758729934692,0.32647374,0.04750213027000422,-0.04750213027000422,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751840928925_1751841258431_01_merged_seg2_final_level_max6_20250707063400_20250707063418_f_t0000000000_f000000000_2149_MVL_s000.png,0.3005563020706177,0.28930885,0.011247456073760986,-0.011247456073760986,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751757622561_1751757850881_01_merged_seg1_final_level_max6_20250706072022_20250706072032_f_t0000001000_f000000025_1532_MVL_s000.png,0.1887478679418563,0.16780609,0.020941779017448342,-0.020941779017448342,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751761776798_1751762112840_01_merged_seg4_final_level_max6_20250706083430_20250706083437_f_t0000000000_f000000000_2684_MVR_s000.png,0.4017683565616607,0.36869147,0.03307688236236567,-0.03307688236236567,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751712334229_1751727902968_01_merged_seg1_final_level_max6_20250705230145_20250705230152_f_t0000000000_f000000000_1429_RV_s000.png,0.3692694306373596,0.34989572,0.019373714923858643,-0.019373714923858643,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751764746050_1751765121684_01_merged_seg1_final_level_max6_20250706092351_20250706092410_f_t0000008000_f000000200_3551_MVR_s000.png,0.4000442028045654,0.35586694,0.04417726397514338,-0.04417726397514338,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751846872114_1751847233632_01_merged_seg6_final_level_max6_20250707081339_20250707081344_f_t0000004000_f000000100_4791_MVL_s000.png,0.3560515344142914,0.32318628,0.0328652560710907,-0.0328652560710907,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751846872114_1751847233632_01_merged_seg6_final_level_max6_20250707081339_20250707081344_f_t0000004000_f000000100_4528_RV_s000.png,0.3265126347541809,0.3068812,0.01963144540786743,-0.01963144540786743,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751797908078_1751798296395_01_merged_seg1_final_level_max6_20250706183255_20250706183259_f_t0000000000_f000000000_1245_MVL_s000.png,0.1987257897853851,0.19870575,2.0042061805697342e-05,-2.0042061805697342e-05,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751764377737_1751764746011_01_merged_seg1_final_level_max5_20250706091349_20250706091405_f_t0000004000_f000000100_3627_FV_s000.png,0.3465980589389801,0.30861336,0.037984699010849,-0.037984699010849,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751756901084_1751757228118_01_merged_seg1_final_level_max6_20250706071009_20250706071029_f_t0000008000_f000000200_0973_FV_s000.png,0.1178408041596412,0.13457127,0.01673046499490745,0.01673046499490745,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751857544117_1751857935084_01_merged_seg1_final_level_max6_20250707111203_20250707111208_f_t0000003000_f000000075_2485_MVR_s000.png,0.2977772951126098,0.25535682,0.042420476675033514,-0.042420476675033514,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751774455433_1751774824308_01_merged_seg1_final_level_max6_20250706120542_20250706120550_f_t0000000000_f000000000_1445_MVL_s000.png,0.2087731510400772,0.24515122,0.03637807071208954,0.03637807071208954,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751846872114_1751847233632_01_merged_seg2_final_level_max6_20250707080854_20250707080900_f_t0000002000_f000000050_3139_MVL_s000.png,0.3291159868240356,0.3130952,0.016020774841308538,-0.016020774841308538,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751755800373_1751756094122_01_merged_seg4_final_level_max6_20250706065230_20250706065241_f_t0000000000_f000000000_1861_RV_s000.png,0.3539391756057739,0.30948403,0.044455140829086304,-0.044455140829086304,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751755800373_1751756094122_01_merged_seg4_final_level_max6_20250706065230_20250706065241_f_t0000000000_f000000000_3057_MVR_s000.png,0.2893038392066955,0.3148243,0.025520473718643244,0.025520473718643244,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751841258471_1751841587454_01_merged_seg3_final_level_max6_20250707063513_20250707063521_f_t0000002000_f000000050_0150_RV_s000.png,0.3042647242546081,0.3408246,0.03655987977981573,0.03655987977981573,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751841258471_1751841587454_01_merged_seg3_final_level_max6_20250707063513_20250707063521_f_t0000002000_f000000050_3473_MVL_s000.png,0.2871464788913727,0.27067915,0.01646733283996582,-0.01646733283996582,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751791737307_1751792135675_01_merged_seg1_final_level_max6_20250706164857_20250706164903_f_t0000001000_f000000025_4896_RV_s000.png,0.3066578209400177,0.2815016,0.025156229734420776,-0.025156229734420776,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751801665427_1751802031344_01_merged_seg2_final_level_max6_20250706193915_20250706193920_f_t0000001000_f000000025_3785_RV_s000.png,0.179247185587883,0.13851283,0.04073435068130493,-0.04073435068130493,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751801665427_1751802031344_01_merged_seg2_final_level_max6_20250706193915_20250706193920_f_t0000001000_f000000025_0775_FV_s000.png,0.1193912103772163,0.14658967,0.02719845622777943,0.02719845622777943,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751801665427_1751802031344_01_merged_seg2_final_level_max6_20250706193915_20250706193920_f_t0000001000_f000000025_3755_FV_s000.png,0.146455243229866,0.14019555,0.0062596946954726895,-0.0062596946954726895,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751757622561_1751757850881_01_merged_seg4_final_level_max6_20250706072249_20250706072254_f_t0000001000_f000000025_2308_RV_s000.png,0.1604214012622833,0.15146984,0.008951559662818881,-0.008951559662818881,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751753898463_1751754114867_01_merged_seg4_final_level_max6_20250706061915_20250706061925_f_t0000000000_f000000000_3198_FV_s000.png,0.3132668733596802,0.30217183,0.011095046997070312,-0.011095046997070312,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751753898463_1751754114867_01_merged_seg4_final_level_max6_20250706061915_20250706061925_f_t0000000000_f000000000_3272_MVL_s000.png,0.3593063950538635,0.35503787,0.004268527030944824,-0.004268527030944824,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751798685836_1751799036840_01_merged_seg1_final_level_max6_20250706184737_20250706184742_f_t0000001000_f000000025_4211_FV_s000.png,0.1658156365156173,0.1893344,0.02351877093315133,0.02351877093315133,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751798685836_1751799036840_01_merged_seg1_final_level_max6_20250706184737_20250706184742_f_t0000001000_f000000025_4952_MVL_s000.png,0.1918092966079712,0.22987732,0.038068026304244995,0.038068026304244995,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751846982538_1751847357251_01_merged_seg1_final_level_max6_20250707081006_20250707081013_f_t0000003000_f000000075_0517_FV_s000.png,0.3367892503738403,0.33235264,0.00443661212921137,-0.00443661212921137,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751756505411_1751756901044_01_merged_seg2_final_level_max6_20250706070456_20250706070504_f_t0000004000_f000000100_4961_MVR_s000.png,0.1876291632652282,0.15226205,0.035367116332054055,-0.035367116332054055,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751797908078_1751798296395_01_merged_seg1_final_level_max6_20250706183255_20250706183259_f_t0000003000_f000000075_3911_RV_s000.png,0.1897454708814621,0.17785436,0.011891111731529236,-0.011891111731529236,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751797908078_1751798296395_01_merged_seg1_final_level_max6_20250706183255_20250706183259_f_t0000003000_f000000075_3171_MVL_s000.png,0.1938174217939376,0.17994933,0.013868093490600503,-0.013868093490600503,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751765121724_1751765514042_01_merged_seg1_final_level_max6_20250706092554_20250706092600_f_t0000002000_f000000050_1547_RV_s000.png,0.2637592554092407,0.23625714,0.027502119541168213,-0.027502119541168213,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751765121724_1751765514042_01_merged_seg1_final_level_max6_20250706092554_20250706092600_f_t0000002000_f000000050_1920_RV_s000.png,0.359036922454834,0.37731174,0.018274813890457153,0.018274813890457153,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751840122097_1751840457735_01_merged_seg2_final_level_max6_20250707061959_20250707062005_f_t0000001000_f000000025_0370_FV_s000.png,0.3930056691169739,0.36568254,0.027323126792907715,-0.027323126792907715,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751840122097_1751840457735_01_merged_seg2_final_level_max6_20250707061959_20250707062005_f_t0000001000_f000000025_4062_MVR_s000.png,0.338346391916275,0.29484686,0.043499529361724854,-0.043499529361724854,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751857544117_1751857935084_01_merged_seg1_final_level_max6_20250707111203_20250707111208_f_t0000004000_f000000100_1388_MVR_s000.png,0.3221895694732666,0.3228975,0.0007079243659973145,0.0007079243659973145,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751854505745_1751854881664_01_merged_seg4_final_level_max6_20250707102115_20250707102120_f_t0000004000_f000000100_2286_MVL_s000.png,0.2191474139690399,0.2633632,0.04421579837799075,0.04421579837799075,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751854505745_1751854881664_01_merged_seg4_final_level_max6_20250707102115_20250707102120_f_t0000004000_f000000100_1772_MVL_s000.png,0.2140689492225647,0.25799453,0.043925583362579346,0.043925583362579346,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751791672276_1751792083912_01_merged_seg1_final_level_max6_20250706165335_20250706165345_f_t0000006000_f000000150_1779_MVL_s000.png,0.2168361842632293,0.20756778,0.009268403053283608,-0.009268403053283608,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751791672276_1751792083912_01_merged_seg1_final_level_max6_20250706165335_20250706165345_f_t0000006000_f000000150_4021_MVL_s000.png,0.2146112322807312,0.21810727,0.003496035933494568,0.003496035933494568,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751791672276_1751792083912_01_merged_seg1_final_level_max6_20250706165335_20250706165345_f_t0000006000_f000000150_4030_MVR_s000.png,0.1795951128005981,0.22588035,0.04628524184226995,0.04628524184226995,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751864126580_1751864500898_01_merged_seg1_final_level_max4_20250707125733_20250707125739_f_t0000000000_f000000000_3765_MVL_s000.png,0.2283645421266555,0.20811175,0.020252794027328408,-0.020252794027328408,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751756094162_1751756473953_01_merged_seg2_final_level_max5_20250706065838_20250706065845_f_t0000000000_f000000000_2136_FV_s000.png,0.2807192802429199,0.29860643,0.017887145280838013,0.017887145280838013,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751756094162_1751756473953_01_merged_seg2_final_level_max5_20250706065838_20250706065845_f_t0000000000_f000000000_3220_RV_s000.png,0.286602646112442,0.32536393,0.038761287927627563,0.038761287927627563,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751862242424_1751862628464_01_merged_seg2_final_level_max6_20250707122436_20250707122443_f_t0000000000_f000000000_3142_MVL_s000.png,0.3291159868240356,0.3673396,0.03822362422943121,0.03822362422943121,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751862242424_1751862628464_01_merged_seg2_final_level_max6_20250707122436_20250707122443_f_t0000000000_f000000000_3416_MVR_s000.png,0.3636734783649444,0.34078383,0.02288964390754694,-0.02288964390754694,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751862242424_1751862628464_01_merged_seg2_final_level_max6_20250707122436_20250707122443_f_t0000000000_f000000000_4900_RV_s000.png,0.3052173256874084,0.3351465,0.0299291610717774,0.0299291610717774,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751862242424_1751862628464_01_merged_seg2_final_level_max6_20250707122436_20250707122443_f_t0000000000_f000000000_3493_RV_s000.png,0.3085204362869262,0.27168483,0.036835610866546575,-0.036835610866546575,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751758638692_1751758946978_01_merged_seg2_final_level_max5_20250706074015_20250706074019_f_t0000000000_f000000000_4376_FV_s000.png,0.064047671854496,0.10141745,0.037369780242443085,0.037369780242443085,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751758638692_1751758946978_01_merged_seg2_final_level_max5_20250706074015_20250706074019_f_t0000000000_f000000000_2278_FV_s000.png,0.1173340454697609,0.10209107,0.015242978930473328,-0.015242978930473328,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751762874686_1751763258119_01_merged_seg1_final_level_max6_20250706084854_20250706084900_f_t0000000000_f000000000_2163_RV_s000.png,0.2693211436271667,0.24773224,0.021588906645774786,-0.021588906645774786,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751762874686_1751763258119_01_merged_seg1_final_level_max6_20250706084854_20250706084900_f_t0000000000_f000000000_4850_FV_s000.png,0.1858992725610733,0.22985455,0.043955281376838684,0.043955281376838684,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751840197633_1751840566900_01_merged_seg2_final_level_max6_20250707061824_20250707061830_f_t0000001000_f000000025_3134_FV_s000.png,0.3952242136001587,0.35275397,0.04247024655342102,-0.04247024655342102,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751840197633_1751840566900_01_merged_seg2_final_level_max6_20250707061824_20250707061830_f_t0000001000_f000000025_4655_MVL_s000.png,0.3184899389743805,0.28536978,0.033120155334472656,-0.033120155334472656,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751711705851_1751712334189_01_merged_seg12_final_level_max6_20250705183938_20250705183947_f_t0000000000_f000000000_1376_FV_s000.png,0.3366659283638,0.28829905,0.048366874456405584,-0.048366874456405584,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751711705851_1751712334189_01_merged_seg12_final_level_max6_20250705183938_20250705183947_f_t0000000000_f000000000_0887_FV_s000.png,0.213426798582077,0.25786656,0.04443976283073428,0.04443976283073428,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751711705851_1751712334189_01_merged_seg12_final_level_max6_20250705183938_20250705183947_f_t0000000000_f000000000_4794_MVR_s000.png,0.3128169476985931,0.26928154,0.04353541135787958,-0.04353541135787958,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751846559422_1751846872074_01_merged_seg1_final_level_max6_20250707080321_20250707080336_f_t0000001000_f000000025_0299_MVR_s000.png,0.319638729095459,0.3183234,0.0013153254985809326,-0.0013153254985809326,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751802492742_1751802722181_01_merged_seg1_final_level_max4_20250706194931_20250706195019_f_t0000025000_f000000625_1526_FV_s000.png,0.2492680549621582,0.20988248,0.03938557207584381,-0.03938557207584381,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751774824349_1751775163986_01_merged_seg3_final_level_max6_20250706120922_20250706120927_f_t0000000000_f000000000_3082_MVL_s000.png,0.2448047697544098,0.2765522,0.03174743056297302,0.03174743056297302,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751840928925_1751841258431_01_merged_seg1_final_level_max6_20250707063135_20250707063141_f_t0000001000_f000000025_3061_RV_s000.png,0.3871661424636841,0.34656897,0.04059717059135437,-0.04059717059135437,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751840928925_1751841258431_01_merged_seg1_final_level_max6_20250707063135_20250707063141_f_t0000001000_f000000025_2485_MVR_s000.png,0.2977772951126098,0.306828,0.009050697088241633,0.009050697088241633,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751757622561_1751757850881_01_merged_seg5_final_level_max6_20250706072335_20250706072342_f_t0000001000_f000000025_2319_MVL_s000.png,0.2142928093671798,0.17780171,0.03649109601974479,-0.03649109601974479,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751761154647_1751761541642_01_merged_seg3_final_level_max6_20250706082112_20250706082116_f_t0000003000_f000000075_4951_MVL_s000.png,0.193983256816864,0.16532035,0.02866290509700775,-0.02866290509700775,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751761154647_1751761541642_01_merged_seg3_final_level_max6_20250706082112_20250706082116_f_t0000003000_f000000075_4262_FV_s000.png,0.1340788304805755,0.1657438,0.031664967536926325,0.031664967536926325,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751761154647_1751761541642_01_merged_seg3_final_level_max6_20250706082112_20250706082116_f_t0000003000_f000000075_3177_MVR_s000.png,0.1609561294317245,0.16552691,0.004570782184600886,0.004570782184600886,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751854122585_1751854505705_01_merged_seg2_final_level_max6_20250707100932_20250707100938_f_t0000002000_f000000050_3647_MVR_s000.png,0.314489871263504,0.35949436,0.04500448703765875,0.04500448703765875,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751854122585_1751854505705_01_merged_seg2_final_level_max6_20250707100932_20250707100938_f_t0000002000_f000000050_0534_MVR_s000.png,0.3285629153251648,0.35173413,0.023171216249465942,0.023171216249465942,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751854122585_1751854505705_01_merged_seg2_final_level_max6_20250707100932_20250707100938_f_t0000002000_f000000050_3031_FV_s000.png,0.275479257106781,0.30496943,0.029490172863006592,0.029490172863006592,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751762112880_1751762481703_01_merged_seg2_final_level_max6_20250706083530_20250706083540_f_t0000008000_f000000200_3999_MVR_s000.png,0.3790165185928345,0.3563315,0.02268502116203308,-0.02268502116203308,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751703857935_1751704212892_01_merged_seg2_final_level_max4_20250705162944_20250705163002_f_t0000016000_f000000400_3771_MVL_s000.png,0.2284469753503799,0.27407706,0.04563008248806005,0.04563008248806005,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751801665427_1751802031344_01_merged_seg1_final_level_max6_20250706193619_20250706193624_f_t0000000000_f000000000_1250_MVR_s000.png,0.18198062479496,0.1604658,0.021514818072319003,-0.021514818072319003,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751801665427_1751802031344_01_merged_seg1_final_level_max6_20250706193619_20250706193624_f_t0000000000_f000000000_4967_RV_s000.png,0.1825637817382812,0.15632416,0.026239618659019415,-0.026239618659019415,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751801665427_1751802031344_01_merged_seg1_final_level_max6_20250706193619_20250706193624_f_t0000000000_f000000000_1239_FV_s000.png,0.1881672888994217,0.17302059,0.015146702527999878,-0.015146702527999878,,,,,,,,,,,,,,,,,
synthetic_soiling/batch_896f_10masks/resized_640x480/1751854505745_1751854881664_01_merged_seg1_final_level_max6_20250707101548_20250707101553_f_t0000001000_f000000025_4441_MVL_s000.png,0.3287802934646606,0.37212783,0.04334753751754766,0.04334753751754766,,,,,,,,,,,,,,,,,
