filename,resized_path,seg,level,view,spill_rate,coverage,mask_class
1751756901084_1751757228118_01_merged_seg2_final_level_max6_20250706071036_20250706071046_f_t0000004000_f000000100_3449_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751756901084_1751757228118_01_merged_seg2_final_level_max6_20250706071036_20250706071046_f_t0000004000_f000000100_3449_FV_s000_640x480.png,2,6,FV,0.000812,0.998047,2
1751757029324_1751757386244_01_merged_seg1_final_level_max6_20250706071412_20250706071420_f_t0000005000_f000000125_1682_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751757029324_1751757386244_01_merged_seg1_final_level_max6_20250706071412_20250706071420_f_t0000005000_f000000125_1682_MVR_s000_640x480.png,0,0,unknown,0.001162,0.999023,3
1751757029324_1751757386244_01_merged_seg1_final_level_max6_20250706071412_20250706071420_f_t0000005000_f000000125_4774_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751757029324_1751757386244_01_merged_seg1_final_level_max6_20250706071412_20250706071420_f_t0000005000_f000000125_4774_RV_s000_640x480.png,1,6,RV,0.027736,0.893192,3
1751757029324_1751757386244_01_merged_seg1_final_level_max6_20250706071412_20250706071420_f_t0000007000_f000000175_1123_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751757029324_1751757386244_01_merged_seg1_final_level_max6_20250706071412_20250706071420_f_t0000007000_f000000175_1123_FV_s000_640x480.png,1,6,FV,0.008113,0.975548,3
1751757029324_1751757386244_01_merged_seg2_final_level_max6_20250706071540_20250706071545_f_t0000000000_f000000000_2072_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751757029324_1751757386244_01_merged_seg2_final_level_max6_20250706071540_20250706071545_f_t0000000000_f000000000_2072_RV_s000_640x480.png,2,6,RV,0.004141,0.997219,2
1751757029324_1751757386244_01_merged_seg2_final_level_max6_20250706071540_20250706071545_f_t0000002000_f000000050_4292_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751757029324_1751757386244_01_merged_seg2_final_level_max6_20250706071540_20250706071545_f_t0000002000_f000000050_4292_FV_s000_640x480.png,2,6,FV,0.002335,0.998047,2
1751757622561_1751757850881_01_merged_seg1_final_level_max6_20250706072022_20250706072032_f_t0000004000_f000000100_3437_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751757622561_1751757850881_01_merged_seg1_final_level_max6_20250706072022_20250706072032_f_t0000004000_f000000100_3437_MVR_s000_640x480.png,0,0,unknown,0.0,1.0,3
1751757622561_1751757850881_01_merged_seg3_final_level_max6_20250706072219_20250706072244_f_t0000011000_f000000275_1177_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751757622561_1751757850881_01_merged_seg3_final_level_max6_20250706072219_20250706072244_f_t0000011000_f000000275_1177_RV_s000_640x480.png,3,6,RV,0.000724,0.998535,2
1751757622561_1751757850881_01_merged_seg3_final_level_max6_20250706072219_20250706072244_f_t0000016000_f000000400_4975_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751757622561_1751757850881_01_merged_seg3_final_level_max6_20250706072219_20250706072244_f_t0000016000_f000000400_4975_FV_s000_640x480.png,3,6,FV,0.0,1.0,3
1751757622561_1751757850881_01_merged_seg4_final_level_max6_20250706072249_20250706072254_f_t0000000000_f000000000_0219_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751757622561_1751757850881_01_merged_seg4_final_level_max6_20250706072249_20250706072254_f_t0000000000_f000000000_0219_RV_s000_640x480.png,4,6,RV,0.000897,0.998047,2
1751757622561_1751757850881_01_merged_seg4_final_level_max6_20250706072249_20250706072254_f_t0000003000_f000000075_2638_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751757622561_1751757850881_01_merged_seg4_final_level_max6_20250706072249_20250706072254_f_t0000003000_f000000075_2638_FV_s000_640x480.png,4,6,FV,7.9e-05,0.999695,2
1751757622561_1751757850881_01_merged_seg5_final_level_max6_20250706072335_20250706072342_f_t0000000000_f000000000_3327_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751757622561_1751757850881_01_merged_seg5_final_level_max6_20250706072335_20250706072342_f_t0000000000_f000000000_3327_RV_s000_640x480.png,5,6,RV,0.009407,0.98941,3
1751757622561_1751757850881_01_merged_seg5_final_level_max6_20250706072335_20250706072342_f_t0000006000_f000000150_2382_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751757622561_1751757850881_01_merged_seg5_final_level_max6_20250706072335_20250706072342_f_t0000006000_f000000150_2382_MVL_s000_640x480.png,5,6,MVL,0.001091,0.998703,3
1751757771683_1751758149403_01_merged_seg1_final_level_max6_20250706072312_20250706072316_f_t0000000000_f000000000_2928_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751757771683_1751758149403_01_merged_seg1_final_level_max6_20250706072312_20250706072316_f_t0000000000_f000000000_2928_MVR_s000_640x480.png,0,0,unknown,0.064806,0.886421,3
1751757771683_1751758149403_01_merged_seg2_final_level_max6_20250706072346_20250706072351_f_t0000000000_f000000000_0910_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751757771683_1751758149403_01_merged_seg2_final_level_max6_20250706072346_20250706072351_f_t0000000000_f000000000_0910_FV_s000_640x480.png,2,6,FV,0.000385,0.998489,3
1751757771683_1751758149403_01_merged_seg2_final_level_max6_20250706072346_20250706072351_f_t0000000000_f000000000_3055_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751757771683_1751758149403_01_merged_seg2_final_level_max6_20250706072346_20250706072351_f_t0000000000_f000000000_3055_MVL_s000_640x480.png,2,6,MVL,0.0,1.0,3
1751757771683_1751758149403_01_merged_seg2_final_level_max6_20250706072346_20250706072351_f_t0000000000_f000000000_4351_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751757771683_1751758149403_01_merged_seg2_final_level_max6_20250706072346_20250706072351_f_t0000000000_f000000000_4351_MVR_s000_640x480.png,0,0,unknown,0.0,1.0,2
1751758149524_1751758500443_01_merged_seg1_final_level_max6_20250706073134_20250706073140_f_t0000002000_f000000050_4356_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751758149524_1751758500443_01_merged_seg1_final_level_max6_20250706073134_20250706073140_f_t0000002000_f000000050_4356_MVR_s000_640x480.png,0,0,unknown,0.0,1.0,2
1751758149524_1751758500443_01_merged_seg2_final_level_max6_20250706073241_20250706073246_f_t0000000000_f000000000_0238_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751758149524_1751758500443_01_merged_seg2_final_level_max6_20250706073241_20250706073246_f_t0000000000_f000000000_0238_MVR_s000_640x480.png,0,0,unknown,0.0,1.0,3
1751758149524_1751758500443_01_merged_seg2_final_level_max6_20250706073241_20250706073246_f_t0000000000_f000000000_0314_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751758149524_1751758500443_01_merged_seg2_final_level_max6_20250706073241_20250706073246_f_t0000000000_f000000000_0314_FV_s000_640x480.png,2,6,FV,0.0,1.0,3
1751758149524_1751758500443_01_merged_seg2_final_level_max6_20250706073241_20250706073246_f_t0000000000_f000000000_3392_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751758149524_1751758500443_01_merged_seg2_final_level_max6_20250706073241_20250706073246_f_t0000000000_f000000000_3392_RV_s000_640x480.png,2,6,RV,0.002813,0.99707,2
1751758431506_1751758656701_01_merged_seg1_final_level_max6_20250706073459_20250706073515_f_t0000011000_f000000275_0240_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751758431506_1751758656701_01_merged_seg1_final_level_max6_20250706073459_20250706073515_f_t0000011000_f000000275_0240_MVR_s000_640x480.png,0,0,unknown,0.0,1.0,3
1751758431506_1751758656701_01_merged_seg1_final_level_max6_20250706073459_20250706073515_f_t0000011000_f000000275_2639_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751758431506_1751758656701_01_merged_seg1_final_level_max6_20250706073459_20250706073515_f_t0000011000_f000000275_2639_FV_s000_640x480.png,1,6,FV,0.000373,0.999695,2
1751761154647_1751761541642_01_merged_seg1_final_level_max6_20250706081936_20250706081942_f_t0000001000_f000000025_1860_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751761154647_1751761541642_01_merged_seg1_final_level_max6_20250706081936_20250706081942_f_t0000001000_f000000025_1860_RV_s000_640x480.png,1,6,RV,0.090844,0.824677,2
1751761154647_1751761541642_01_merged_seg1_final_level_max6_20250706081936_20250706081942_f_t0000003000_f000000075_2501_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751761154647_1751761541642_01_merged_seg1_final_level_max6_20250706081936_20250706081942_f_t0000003000_f000000075_2501_FV_s000_640x480.png,1,6,FV,0.04013,0.909466,3
1751761154647_1751761541642_01_merged_seg2_final_level_max6_20250706081942_20250706081951_f_t0000000000_f000000000_2661_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751761154647_1751761541642_01_merged_seg2_final_level_max6_20250706081942_20250706081951_f_t0000000000_f000000000_2661_RV_s000_640x480.png,2,6,RV,0.0,1.0,2
1751761154647_1751761541642_01_merged_seg2_final_level_max6_20250706081942_20250706081951_f_t0000004000_f000000100_1478_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751761154647_1751761541642_01_merged_seg2_final_level_max6_20250706081942_20250706081951_f_t0000004000_f000000100_1478_MVR_s000_640x480.png,0,0,unknown,0.17849,0.575371,3
1751761154647_1751761541642_01_merged_seg2_final_level_max6_20250706081942_20250706081951_f_t0000006000_f000000150_2665_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751761154647_1751761541642_01_merged_seg2_final_level_max6_20250706081942_20250706081951_f_t0000006000_f000000150_2665_RV_s000_640x480.png,2,6,RV,0.0,1.0,2
1751761541681_1751761915475_01_merged_seg1_final_level_max6_20250706082800_20250706082808_f_t0000001000_f000000025_3316_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751761541681_1751761915475_01_merged_seg1_final_level_max6_20250706082800_20250706082808_f_t0000001000_f000000025_3316_MVL_s000_640x480.png,1,6,MVL,0.002489,0.997662,3
1751761541681_1751761915475_01_merged_seg1_final_level_max6_20250706082800_20250706082808_f_t0000004000_f000000100_3408_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751761541681_1751761915475_01_merged_seg1_final_level_max6_20250706082800_20250706082808_f_t0000004000_f000000100_3408_MVL_s000_640x480.png,1,6,MVL,0.0,1.0,3
1751761541681_1751761915475_01_merged_seg2_final_level_max6_20250706082835_20250706082851_f_t0000005000_f000000125_4189_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751761541681_1751761915475_01_merged_seg2_final_level_max6_20250706082835_20250706082851_f_t0000005000_f000000125_4189_MVL_s000_640x480.png,2,6,MVL,0.0,1.0,2
1751761541681_1751761915475_01_merged_seg2_final_level_max6_20250706082835_20250706082851_f_t0000012000_f000000300_1179_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751761541681_1751761915475_01_merged_seg2_final_level_max6_20250706082835_20250706082851_f_t0000012000_f000000300_1179_RV_s000_640x480.png,2,6,RV,0.00097,0.998535,2
1751761541681_1751761915475_01_merged_seg2_final_level_max6_20250706082835_20250706082851_f_t0000012000_f000000300_2962_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751761541681_1751761915475_01_merged_seg2_final_level_max6_20250706082835_20250706082851_f_t0000012000_f000000300_2962_RV_s000_640x480.png,2,6,RV,0.0,1.0,3
1751761541681_1751761915475_01_merged_seg2_final_level_max6_20250706082835_20250706082851_f_t0000012000_f000000300_3568_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751761541681_1751761915475_01_merged_seg2_final_level_max6_20250706082835_20250706082851_f_t0000012000_f000000300_3568_FV_s000_640x480.png,2,6,FV,0.005246,0.96413,3
1751761541681_1751761915475_01_merged_seg3_final_level_max6_20250706082922_20250706082939_f_t0000001000_f000000025_4776_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751761541681_1751761915475_01_merged_seg3_final_level_max6_20250706082922_20250706082939_f_t0000001000_f000000025_4776_RV_s000_640x480.png,3,6,RV,0.039012,0.893185,3
1751761541681_1751761915475_01_merged_seg3_final_level_max6_20250706082922_20250706082939_f_t0000009000_f000000225_3018_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751761541681_1751761915475_01_merged_seg3_final_level_max6_20250706082922_20250706082939_f_t0000009000_f000000225_3018_MVR_s000_640x480.png,0,0,unknown,0.170049,0.67762,3
1751761541681_1751761915475_01_merged_seg3_final_level_max6_20250706082922_20250706082939_f_t0000011000_f000000275_3950_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751761541681_1751761915475_01_merged_seg3_final_level_max6_20250706082922_20250706082939_f_t0000011000_f000000275_3950_FV_s000_640x480.png,3,6,FV,0.007397,0.972084,3
1751761776798_1751762112840_01_merged_seg1_final_level_max6_20250706083034_20250706083040_f_t0000000000_f000000000_0111_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751761776798_1751762112840_01_merged_seg1_final_level_max6_20250706083034_20250706083040_f_t0000000000_f000000000_0111_MVL_s000_640x480.png,1,6,MVL,0.191205,0.629578,3
1751761776798_1751762112840_01_merged_seg1_final_level_max6_20250706083034_20250706083040_f_t0000000000_f000000000_2758_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751761776798_1751762112840_01_merged_seg1_final_level_max6_20250706083034_20250706083040_f_t0000000000_f000000000_2758_FV_s000_640x480.png,1,6,FV,0.141964,0.563946,2
1751761776798_1751762112840_01_merged_seg1_final_level_max6_20250706083034_20250706083040_f_t0000002000_f000000050_1839_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751761776798_1751762112840_01_merged_seg1_final_level_max6_20250706083034_20250706083040_f_t0000002000_f000000050_1839_FV_s000_640x480.png,1,6,FV,0.016115,0.931664,3
1751761776798_1751762112840_01_merged_seg1_final_level_max6_20250706083034_20250706083040_f_t0000003000_f000000075_0700_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751761776798_1751762112840_01_merged_seg1_final_level_max6_20250706083034_20250706083040_f_t0000003000_f000000075_0700_FV_s000_640x480.png,1,6,FV,0.0,1.0,3
1751761776798_1751762112840_01_merged_seg1_final_level_max6_20250706083034_20250706083040_f_t0000003000_f000000075_2172_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751761776798_1751762112840_01_merged_seg1_final_level_max6_20250706083034_20250706083040_f_t0000003000_f000000075_2172_FV_s000_640x480.png,1,6,FV,0.012713,0.94698,3
1751761776798_1751762112840_01_merged_seg1_final_level_max6_20250706083034_20250706083040_f_t0000003000_f000000075_2469_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751761776798_1751762112840_01_merged_seg1_final_level_max6_20250706083034_20250706083040_f_t0000003000_f000000075_2469_FV_s000_640x480.png,1,6,FV,0.062703,0.822601,2
1751761776798_1751762112840_01_merged_seg1_final_level_max6_20250706083034_20250706083040_f_t0000005000_f000000125_4172_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751761776798_1751762112840_01_merged_seg1_final_level_max6_20250706083034_20250706083040_f_t0000005000_f000000125_4172_MVR_s000_640x480.png,0,0,unknown,0.0,1.0,3
1751761776798_1751762112840_01_merged_seg1_final_level_max6_20250706083034_20250706083040_f_t0000005000_f000000125_4230_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751761776798_1751762112840_01_merged_seg1_final_level_max6_20250706083034_20250706083040_f_t0000005000_f000000125_4230_RV_s000_640x480.png,1,6,RV,0.074834,0.71804,3
1751761776798_1751762112840_01_merged_seg1_final_level_max6_20250706083034_20250706083040_f_t0000005000_f000000125_4416_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751761776798_1751762112840_01_merged_seg1_final_level_max6_20250706083034_20250706083040_f_t0000005000_f000000125_4416_MVR_s000_640x480.png,0,0,unknown,0.0,1.0,1
1751761776798_1751762112840_01_merged_seg2_final_level_max6_20250706083256_20250706083301_f_t0000000000_f000000000_0438_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751761776798_1751762112840_01_merged_seg2_final_level_max6_20250706083256_20250706083301_f_t0000000000_f000000000_0438_MVL_s000_640x480.png,2,6,MVL,0.0,1.0,3
1751761776798_1751762112840_01_merged_seg3_final_level_max6_20250706083356_20250706083403_f_t0000000000_f000000000_4073_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751761776798_1751762112840_01_merged_seg3_final_level_max6_20250706083356_20250706083403_f_t0000000000_f000000000_4073_RV_s000_640x480.png,3,6,RV,0.008197,0.926754,2
1751761776798_1751762112840_01_merged_seg3_final_level_max6_20250706083356_20250706083403_f_t0000000000_f000000000_4098_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751761776798_1751762112840_01_merged_seg3_final_level_max6_20250706083356_20250706083403_f_t0000000000_f000000000_4098_RV_s000_640x480.png,3,6,RV,0.019635,0.898209,2
1751761776798_1751762112840_01_merged_seg3_final_level_max6_20250706083356_20250706083403_f_t0000001000_f000000025_4102_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751761776798_1751762112840_01_merged_seg3_final_level_max6_20250706083356_20250706083403_f_t0000001000_f000000025_4102_RV_s000_640x480.png,3,6,RV,0.02634,0.898209,2
1751761776798_1751762112840_01_merged_seg3_final_level_max6_20250706083356_20250706083403_f_t0000002000_f000000050_1680_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751761776798_1751762112840_01_merged_seg3_final_level_max6_20250706083356_20250706083403_f_t0000002000_f000000050_1680_MVR_s000_640x480.png,0,0,unknown,0.000644,0.999023,3
1751762112880_1751762481703_01_merged_seg1_final_level_max6_20250706083524_20250706083529_f_t0000001000_f000000025_4464_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751762112880_1751762481703_01_merged_seg1_final_level_max6_20250706083524_20250706083529_f_t0000001000_f000000025_4464_FV_s000_640x480.png,1,6,FV,0.206021,0.378757,3
1751762112880_1751762481703_01_merged_seg2_final_level_max6_20250706083530_20250706083540_f_t0000003000_f000000075_2783_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751762112880_1751762481703_01_merged_seg2_final_level_max6_20250706083530_20250706083540_f_t0000003000_f000000075_2783_MVR_s000_640x480.png,0,0,unknown,0.077905,0.80534,3
1751762112880_1751762481703_01_merged_seg2_final_level_max6_20250706083530_20250706083540_f_t0000007000_f000000175_1224_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751762112880_1751762481703_01_merged_seg2_final_level_max6_20250706083530_20250706083540_f_t0000007000_f000000175_1224_RV_s000_640x480.png,2,6,RV,0.005655,0.996094,3
1751762112880_1751762481703_01_merged_seg2_final_level_max6_20250706083530_20250706083540_f_t0000008000_f000000200_2865_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751762112880_1751762481703_01_merged_seg2_final_level_max6_20250706083530_20250706083540_f_t0000008000_f000000200_2865_MVR_s000_640x480.png,0,0,unknown,0.067096,0.840858,3
1751762112880_1751762481703_01_merged_seg2_final_level_max6_20250706083530_20250706083540_f_t0000008000_f000000200_3252_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751762112880_1751762481703_01_merged_seg2_final_level_max6_20250706083530_20250706083540_f_t0000008000_f000000200_3252_MVR_s000_640x480.png,0,0,unknown,0.0,1.0,2
1751762112880_1751762481703_01_merged_seg3_final_level_max6_20250706084044_20250706084050_f_t0000002000_f000000050_2662_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751762112880_1751762481703_01_merged_seg3_final_level_max6_20250706084044_20250706084050_f_t0000002000_f000000050_2662_RV_s000_640x480.png,3,6,RV,0.0,1.0,2
1751762112880_1751762481703_01_merged_seg3_final_level_max6_20250706084044_20250706084050_f_t0000004000_f000000100_3960_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751762112880_1751762481703_01_merged_seg3_final_level_max6_20250706084044_20250706084050_f_t0000004000_f000000100_3960_MVL_s000_640x480.png,3,6,MVL,0.000614,0.999016,3
1751762112880_1751762481703_01_merged_seg3_final_level_max6_20250706084044_20250706084050_f_t0000004000_f000000100_4746_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751762112880_1751762481703_01_merged_seg3_final_level_max6_20250706084044_20250706084050_f_t0000004000_f000000100_4746_MVR_s000_640x480.png,0,0,unknown,0.061247,0.881069,3
1751762874686_1751763258119_01_merged_seg1_final_level_max6_20250706084854_20250706084900_f_t0000002000_f000000050_2163_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751762874686_1751763258119_01_merged_seg1_final_level_max6_20250706084854_20250706084900_f_t0000002000_f000000050_2163_RV_s000_640x480.png,1,6,RV,0.000471,0.999668,1
1751762874686_1751763258119_01_merged_seg1_final_level_max6_20250706084854_20250706084900_f_t0000002000_f000000050_3956_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751762874686_1751763258119_01_merged_seg1_final_level_max6_20250706084854_20250706084900_f_t0000002000_f000000050_3956_FV_s000_640x480.png,1,6,FV,0.007255,0.972084,3
1751762874686_1751763258119_01_merged_seg1_final_level_max6_20250706084854_20250706084900_f_t0000002000_f000000050_4095_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751762874686_1751763258119_01_merged_seg1_final_level_max6_20250706084854_20250706084900_f_t0000002000_f000000050_4095_MVR_s000_640x480.png,0,0,unknown,0.022548,0.88829,2
1751762874686_1751763258119_01_merged_seg1_final_level_max6_20250706084854_20250706084900_f_t0000003000_f000000075_1511_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751762874686_1751763258119_01_merged_seg1_final_level_max6_20250706084854_20250706084900_f_t0000003000_f000000075_1511_MVR_s000_640x480.png,0,0,unknown,0.0,1.0,2
1751762874686_1751763258119_01_merged_seg1_final_level_max6_20250706084854_20250706084900_f_t0000003000_f000000075_4084_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751762874686_1751763258119_01_merged_seg1_final_level_max6_20250706084854_20250706084900_f_t0000003000_f000000075_4084_MVL_s000_640x480.png,1,6,MVL,0.031283,0.842701,2
1751762874686_1751763258119_01_merged_seg1_final_level_max6_20250706084854_20250706084900_f_t0000004000_f000000100_3275_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751762874686_1751763258119_01_merged_seg1_final_level_max6_20250706084854_20250706084900_f_t0000004000_f000000100_3275_MVL_s000_640x480.png,1,6,MVL,0.022707,0.846504,1
1751762874686_1751763258119_01_merged_seg1_final_level_max6_20250706084854_20250706084900_f_t0000004000_f000000100_3742_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751762874686_1751763258119_01_merged_seg1_final_level_max6_20250706084854_20250706084900_f_t0000004000_f000000100_3742_RV_s000_640x480.png,1,6,RV,0.19363,0.602352,3
1751762874686_1751763258119_01_merged_seg1_final_level_max6_20250706084854_20250706084900_f_t0000004000_f000000100_4568_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751762874686_1751763258119_01_merged_seg1_final_level_max6_20250706084854_20250706084900_f_t0000004000_f000000100_4568_RV_s000_640x480.png,1,6,RV,0.159343,0.506935,3
1751762874686_1751763258119_01_merged_seg1_final_level_max6_20250706084854_20250706084900_f_t0000004000_f000000100_4605_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751762874686_1751763258119_01_merged_seg1_final_level_max6_20250706084854_20250706084900_f_t0000004000_f000000100_4605_FV_s000_640x480.png,1,6,FV,0.000144,0.999882,3
1751762874686_1751763258119_01_merged_seg1_final_level_max6_20250706084854_20250706084900_f_t0000005000_f000000125_0209_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751762874686_1751763258119_01_merged_seg1_final_level_max6_20250706084854_20250706084900_f_t0000005000_f000000125_0209_MVR_s000_640x480.png,0,0,unknown,0.08709,0.782799,1
1751762874686_1751763258119_01_merged_seg1_final_level_max6_20250706084854_20250706084900_f_t0000005000_f000000125_2219_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751762874686_1751763258119_01_merged_seg1_final_level_max6_20250706084854_20250706084900_f_t0000005000_f000000125_2219_FV_s000_640x480.png,1,6,FV,0.005181,0.976616,3
1751762874686_1751763258119_01_merged_seg1_final_level_max6_20250706084854_20250706084900_f_t0000005000_f000000125_3616_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751762874686_1751763258119_01_merged_seg1_final_level_max6_20250706084854_20250706084900_f_t0000005000_f000000125_3616_MVR_s000_640x480.png,0,0,unknown,0.096798,0.835201,3
1751762874686_1751763258119_01_merged_seg1_final_level_max6_20250706084854_20250706084900_f_t0000005000_f000000125_3843_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751762874686_1751763258119_01_merged_seg1_final_level_max6_20250706084854_20250706084900_f_t0000005000_f000000125_3843_MVL_s000_640x480.png,1,6,MVL,0.232155,0.656883,3
1751762874686_1751763258119_01_merged_seg1_final_level_max6_20250706084854_20250706084900_f_t0000005000_f000000125_4669_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751762874686_1751763258119_01_merged_seg1_final_level_max6_20250706084854_20250706084900_f_t0000005000_f000000125_4669_RV_s000_640x480.png,1,6,RV,0.0,1.0,1
1751763258159_1751763604439_01_merged_seg1_final_level_max6_20250706085531_20250706085540_f_t0000000000_f000000000_2675_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751763258159_1751763604439_01_merged_seg1_final_level_max6_20250706085531_20250706085540_f_t0000000000_f000000000_2675_MVL_s000_640x480.png,1,6,MVL,0.000794,0.998047,2
1751763258159_1751763604439_01_merged_seg1_final_level_max6_20250706085531_20250706085540_f_t0000004000_f000000100_4474_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751763258159_1751763604439_01_merged_seg1_final_level_max6_20250706085531_20250706085540_f_t0000004000_f000000100_4474_MVL_s000_640x480.png,1,6,MVL,0.0,1.0,3
1751763258159_1751763604439_01_merged_seg1_final_level_max6_20250706085531_20250706085540_f_t0000006000_f000000150_3053_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751763258159_1751763604439_01_merged_seg1_final_level_max6_20250706085531_20250706085540_f_t0000006000_f000000150_3053_MVL_s000_640x480.png,1,6,MVL,0.0,1.0,3
1751763258159_1751763604439_01_merged_seg1_final_level_max6_20250706085531_20250706085540_f_t0000007000_f000000175_2421_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751763258159_1751763604439_01_merged_seg1_final_level_max6_20250706085531_20250706085540_f_t0000007000_f000000175_2421_RV_s000_640x480.png,1,6,RV,0.002749,0.998047,2
