file_id,output_image,output_caption,caption,S_full,dominant_class,bg_method,class_0_ratio,class_1_ratio,class_2_ratio,class_3_ratio,rgb_path,gt_label_path,npz_path
0191_FV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0191_FV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0191_FV.txt,"noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",0.5310613512992859,2,random,0.0018196614691987,0.3619433641433716,0.6362369656562805,0.0,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0191_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0191_FV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2669_FV.npz
0193_FV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0193_FV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0193_FV.txt,"noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",0.5310613512992859,2,random,0.0018196614691987,0.3619433641433716,0.6362369656562805,0.0,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0193_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0193_FV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2669_FV.npz
0195_FV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0195_FV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0195_FV.txt,"noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",0.5310613512992859,2,random,0.0018196614691987,0.3619433641433716,0.6362369656562805,0.0,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0195_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0195_FV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2669_FV.npz
0197_FV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0197_FV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0197_FV.txt,"noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",0.5310613512992859,2,random,0.0018196614691987,0.3619433641433716,0.6362369656562805,0.0,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0197_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0197_FV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2669_FV.npz
0199_MVL,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0199_MVL.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0199_MVL.txt,"severe transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible",0.6757362484931946,1,random,0.2211352586746215,0.0734993517398834,0.0383455418050289,0.6670198440551758,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0199_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0199_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
0200_MVL,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0200_MVL.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0200_MVL.txt,"severe transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible",0.6757362484931946,1,random,0.2211352586746215,0.0734993517398834,0.0383455418050289,0.6670198440551758,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0200_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0200_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
0202_MVL,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0202_MVL.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0202_MVL.txt,"severe transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible",0.6757362484931946,1,random,0.2211352586746215,0.0734993517398834,0.0383455418050289,0.6670198440551758,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0202_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0202_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
0205_MVL,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0205_MVL.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0205_MVL.txt,"severe transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible",0.6757362484931946,1,random,0.2211352586746215,0.0734993517398834,0.0383455418050289,0.6670198440551758,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0205_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0205_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
0206_MVL,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0206_MVL.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0206_MVL.txt,"severe transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible",0.6757362484931946,1,random,0.2211352586746215,0.0734993517398834,0.0383455418050289,0.6670198440551758,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0206_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0206_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
0207_MVR,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0207_MVR.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0207_MVR.txt,"severe transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible",0.8715894818305969,1,random,0.0003466796770226,0.0,0.4437890648841858,0.5558642745018005,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0207_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0207_MVR.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/4249_MVR.npz
0209_MVR,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0209_MVR.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0209_MVR.txt,"severe transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible",0.8715894818305969,1,random,0.0003466796770226,0.0,0.4437890648841858,0.5558642745018005,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0209_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0209_MVR.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/4249_MVR.npz
0211_MVR,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0211_MVR.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0211_MVR.txt,"severe transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible",0.8715894818305969,1,random,0.0003466796770226,0.0,0.4437890648841858,0.5558642745018005,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0211_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0211_MVR.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/4249_MVR.npz
0213_MVR,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0213_MVR.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0213_MVR.txt,"severe transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible",0.8715894818305969,1,random,0.0003466796770226,0.0,0.4437890648841858,0.5558642745018005,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0213_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0213_MVR.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/4249_MVR.npz
0215_RV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0215_RV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0215_RV.txt,"noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",0.5986670851707458,2,random,0.4318554699420929,0.0,0.0949259474873542,0.4732185900211334,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0215_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0215_RV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2040_RV.npz
0217_RV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0217_RV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0217_RV.txt,"noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",0.5986670851707458,2,random,0.4318554699420929,0.0,0.0949259474873542,0.4732185900211334,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0217_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0217_RV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2040_RV.npz
0219_RV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0219_RV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0219_RV.txt,"noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",0.5986670851707458,2,random,0.4318554699420929,0.0,0.0949259474873542,0.4732185900211334,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0219_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0219_RV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2040_RV.npz
0221_RV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0221_RV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0221_RV.txt,"noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",0.5986670851707458,2,random,0.4318554699420929,0.0,0.0949259474873542,0.4732185900211334,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0221_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0221_RV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2040_RV.npz
0223_FV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0223_FV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0223_FV.txt,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.5310613512992859,3,random,0.0018196614691987,0.3619433641433716,0.6362369656562805,0.0,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0223_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0223_FV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2669_FV.npz
0225_FV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0225_FV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0225_FV.txt,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.5310613512992859,3,random,0.0018196614691987,0.3619433641433716,0.6362369656562805,0.0,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0225_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0225_FV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2669_FV.npz
0227_FV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0227_FV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0227_FV.txt,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.5310613512992859,3,random,0.0018196614691987,0.3619433641433716,0.6362369656562805,0.0,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0227_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0227_FV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2669_FV.npz
0229_FV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0229_FV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0229_FV.txt,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.5310613512992859,3,random,0.0018196614691987,0.3619433641433716,0.6362369656562805,0.0,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0229_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0229_FV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2669_FV.npz
0231_MVL,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0231_MVL.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0231_MVL.txt,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.6757362484931946,3,random,0.2211352586746215,0.0734993517398834,0.0383455418050289,0.6670198440551758,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0231_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0231_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
0233_MVL,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0233_MVL.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0233_MVL.txt,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.6757362484931946,3,random,0.2211352586746215,0.0734993517398834,0.0383455418050289,0.6670198440551758,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0233_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0233_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
0235_MVL,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0235_MVL.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0235_MVL.txt,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.6757362484931946,3,random,0.2211352586746215,0.0734993517398834,0.0383455418050289,0.6670198440551758,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0235_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0235_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
0237_MVL,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0237_MVL.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0237_MVL.txt,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.6757362484931946,3,random,0.2211352586746215,0.0734993517398834,0.0383455418050289,0.6670198440551758,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0237_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0237_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
0238_MVR,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0238_MVR.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0238_MVR.txt,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.8715894818305969,3,random,0.0003466796770226,0.0,0.4437890648841858,0.5558642745018005,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0238_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0238_MVR.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/4249_MVR.npz
0240_MVR,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0240_MVR.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0240_MVR.txt,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.8715894818305969,3,random,0.0003466796770226,0.0,0.4437890648841858,0.5558642745018005,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0240_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0240_MVR.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/4249_MVR.npz
0242_MVR,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0242_MVR.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0242_MVR.txt,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.8715894818305969,3,random,0.0003466796770226,0.0,0.4437890648841858,0.5558642745018005,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0242_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0242_MVR.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/4249_MVR.npz
0244_MVR,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0244_MVR.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0244_MVR.txt,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.8715894818305969,3,random,0.0003466796770226,0.0,0.4437890648841858,0.5558642745018005,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0244_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0244_MVR.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/4249_MVR.npz
0246_RV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0246_RV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0246_RV.txt,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.5986670851707458,3,random,0.4318554699420929,0.0,0.0949259474873542,0.4732185900211334,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0246_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0246_RV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2040_RV.npz
0248_RV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0248_RV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0248_RV.txt,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.5986670851707458,3,random,0.4318554699420929,0.0,0.0949259474873542,0.4732185900211334,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0248_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0248_RV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2040_RV.npz
0250_RV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0250_RV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0250_RV.txt,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.5986670851707458,3,random,0.4318554699420929,0.0,0.0949259474873542,0.4732185900211334,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0250_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0250_RV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2040_RV.npz
0252_RV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0252_RV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0252_RV.txt,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.5986670851707458,3,random,0.4318554699420929,0.0,0.0949259474873542,0.4732185900211334,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0252_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0252_RV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2040_RV.npz
0253_FV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0253_FV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0253_FV.txt,"noticeable transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible",0.5310613512992859,1,random,0.0018196614691987,0.3619433641433716,0.6362369656562805,0.0,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0253_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0253_FV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2669_FV.npz
0255_FV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0255_FV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0255_FV.txt,"noticeable transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible",0.5310613512992859,1,random,0.0018196614691987,0.3619433641433716,0.6362369656562805,0.0,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0255_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0255_FV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2669_FV.npz
0257_FV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0257_FV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0257_FV.txt,"noticeable transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible",0.5310613512992859,1,random,0.0018196614691987,0.3619433641433716,0.6362369656562805,0.0,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0257_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0257_FV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2669_FV.npz
0259_FV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0259_FV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0259_FV.txt,"noticeable transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible",0.5310613512992859,1,random,0.0018196614691987,0.3619433641433716,0.6362369656562805,0.0,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0259_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0259_FV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2669_FV.npz
0262_MVL,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0262_MVL.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0262_MVL.txt,"severe transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible",0.6757362484931946,1,random,0.2211352586746215,0.0734993517398834,0.0383455418050289,0.6670198440551758,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0262_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0262_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
0264_MVL,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0264_MVL.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0264_MVL.txt,"severe transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible",0.6757362484931946,1,random,0.2211352586746215,0.0734993517398834,0.0383455418050289,0.6670198440551758,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0264_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0264_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
0266_MVL,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0266_MVL.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0266_MVL.txt,"severe transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible",0.6757362484931946,1,random,0.2211352586746215,0.0734993517398834,0.0383455418050289,0.6670198440551758,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0266_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0266_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
0269_MVR,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0269_MVR.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0269_MVR.txt,"severe transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible",0.8715894818305969,1,random,0.0003466796770226,0.0,0.4437890648841858,0.5558642745018005,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0269_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0269_MVR.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/4249_MVR.npz
0271_MVR,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0271_MVR.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0271_MVR.txt,"severe transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible",0.8715894818305969,1,random,0.0003466796770226,0.0,0.4437890648841858,0.5558642745018005,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0271_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0271_MVR.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/4249_MVR.npz
0273_MVR,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0273_MVR.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0273_MVR.txt,"severe transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible",0.8715894818305969,1,random,0.0003466796770226,0.0,0.4437890648841858,0.5558642745018005,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0273_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0273_MVR.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/4249_MVR.npz
0275_MVR,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0275_MVR.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0275_MVR.txt,"severe transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible",0.8715894818305969,1,random,0.0003466796770226,0.0,0.4437890648841858,0.5558642745018005,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0275_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0275_MVR.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/4249_MVR.npz
0277_RV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0277_RV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0277_RV.txt,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.5986670851707458,3,random,0.4318554699420929,0.0,0.0949259474873542,0.4732185900211334,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0277_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0277_RV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2040_RV.npz
0279_RV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0279_RV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0279_RV.txt,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.5986670851707458,3,random,0.4318554699420929,0.0,0.0949259474873542,0.4732185900211334,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0279_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0279_RV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2040_RV.npz
