file_id,rgb_path,gt_label_path,npz_path
1016_FV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1016_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1016_FV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2669_FV.npz
1018_FV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1018_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1018_FV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2669_FV.npz
1019_MVL,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1019_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1019_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
1021_MVL,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1021_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1021_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
1023_MVL,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1023_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1023_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
1025_MVL,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1025_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1025_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
1027_MVL,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1027_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1027_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
1028_MVR,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1028_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1028_MVR.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/4249_MVR.npz
1030_MVR,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1030_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1030_MVR.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/4249_MVR.npz
1032_MVR,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1032_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1032_MVR.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/4249_MVR.npz
1034_MVR,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1034_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1034_MVR.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/4249_MVR.npz
1036_MVR,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1036_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1036_MVR.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/4249_MVR.npz
1037_RV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1037_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1037_RV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2040_RV.npz
1039_RV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1039_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1039_RV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2040_RV.npz
1041_RV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1041_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1041_RV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2040_RV.npz
1043_RV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1043_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1043_RV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2040_RV.npz
1045_RV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1045_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1045_RV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2040_RV.npz
1047_FV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1047_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1047_FV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2669_FV.npz
1049_FV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1049_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1049_FV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2669_FV.npz
1051_FV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1051_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1051_FV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2669_FV.npz
1053_FV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1053_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1053_FV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2669_FV.npz
1055_MVL,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1055_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1055_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
1057_MVL,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1057_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1057_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
1059_MVL,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1059_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1059_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
1062_MVR,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1062_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1062_MVR.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/4249_MVR.npz
1064_MVR,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1064_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1064_MVR.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/4249_MVR.npz
1066_MVR,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1066_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1066_MVR.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/4249_MVR.npz
1068_MVR,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1068_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1068_MVR.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/4249_MVR.npz
1070_RV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1070_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1070_RV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2040_RV.npz
1072_RV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1072_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1072_RV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2040_RV.npz
1074_RV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1074_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1074_RV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2040_RV.npz
1076_FV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1076_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1076_FV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2669_FV.npz
1078_FV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1078_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1078_FV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2669_FV.npz
1080_FV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1080_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1080_FV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2669_FV.npz
1081_MVL,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1081_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1081_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
1083_MVL,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1083_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1083_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
1085_MVL,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1085_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1085_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
1087_MVR,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1087_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1087_MVR.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/4249_MVR.npz
1089_MVR,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1089_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1089_MVR.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/4249_MVR.npz
1091_RV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1091_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1091_RV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2040_RV.npz
1093_RV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1093_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1093_RV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2040_RV.npz
1095_RV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1095_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1095_RV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2040_RV.npz
1096_FV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1096_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1096_FV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2669_FV.npz
1098_FV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1098_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1098_FV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2669_FV.npz
1100_FV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1100_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1100_FV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2669_FV.npz
1102_FV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1102_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1102_FV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2669_FV.npz
1103_MVL,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1103_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1103_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
1105_MVL,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1105_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1105_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
1107_MVL,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1107_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1107_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
1109_MVL,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1109_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1109_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
1111_MVR,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1111_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1111_MVR.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/4249_MVR.npz
1115_RV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1115_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1115_RV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2040_RV.npz
1116_RV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1116_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1116_RV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2040_RV.npz
1119_RV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1119_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1119_RV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2040_RV.npz
1120_RV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1120_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1120_RV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2040_RV.npz
1123_FV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1123_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1123_FV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2669_FV.npz
1125_MVL,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1125_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1125_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
1127_MVR,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1127_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1127_MVR.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/4249_MVR.npz
1129_MVR,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1129_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1129_MVR.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/4249_MVR.npz
1131_RV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1131_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1131_RV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2040_RV.npz
1134_FV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1134_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1134_FV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2669_FV.npz
1136_FV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1136_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1136_FV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2669_FV.npz
1138_MVL,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1138_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1138_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
1140_MVL,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1140_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1140_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
1141_MVL,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1141_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1141_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
1144_MVR,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1144_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1144_MVR.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/4249_MVR.npz
1146_MVR,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1146_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1146_MVR.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/4249_MVR.npz
1149_RV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1149_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1149_RV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2040_RV.npz
1151_RV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1151_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1151_RV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2040_RV.npz
1154_FV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1154_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1154_FV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2669_FV.npz
1156_FV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1156_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1156_FV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2669_FV.npz
1158_FV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1158_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1158_FV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2669_FV.npz
1160_FV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1160_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1160_FV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2669_FV.npz
1161_MVL,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1161_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1161_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
1163_MVL,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1163_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1163_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
1165_MVL,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1165_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1165_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
1167_MVL,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1167_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1167_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
1169_MVR,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1169_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1169_MVR.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/4249_MVR.npz
1171_MVR,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1171_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1171_MVR.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/4249_MVR.npz
1173_MVR,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1173_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1173_MVR.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/4249_MVR.npz
1175_RV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1175_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1175_RV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2040_RV.npz
1177_RV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1177_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1177_RV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2040_RV.npz
1179_RV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1179_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1179_RV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2040_RV.npz
1181_RV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1181_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1181_RV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2040_RV.npz
1183_FV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1183_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1183_FV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2669_FV.npz
1185_FV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1185_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1185_FV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2669_FV.npz
1187_MVL,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1187_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1187_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
1189_MVL,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1189_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1189_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
1192_MVR,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1192_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1192_MVR.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/4249_MVR.npz
1194_MVR,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1194_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1194_MVR.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/4249_MVR.npz
1195_RV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1195_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1195_RV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2040_RV.npz
1197_RV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1197_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1197_RV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2040_RV.npz
1200_FV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1200_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1200_FV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2669_FV.npz
1202_FV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1202_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1202_FV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2669_FV.npz
1204_FV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1204_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1204_FV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2669_FV.npz
1206_FV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1206_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1206_FV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2669_FV.npz
1208_MVL,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1208_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1208_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
1210_MVL,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1210_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1210_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
1212_MVL,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1212_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1212_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
1214_MVL,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1214_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1214_MVL.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/3608_MVL.npz
1215_MVR,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1215_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1215_MVR.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/4249_MVR.npz
1217_MVR,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1217_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1217_MVR.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/4249_MVR.npz
1219_MVR,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1219_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1219_MVR.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/4249_MVR.npz
1221_MVR,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1221_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1221_MVR.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/4249_MVR.npz
1222_RV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1222_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1222_RV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2040_RV.npz
1224_RV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1224_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1224_RV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2040_RV.npz
1226_RV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1226_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1226_RV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2040_RV.npz
1228_RV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1228_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1228_RV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2040_RV.npz
1231_FV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1231_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1231_FV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2669_FV.npz
1233_FV,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1233_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1233_FV.png,/home/yf/soiling_project/dataset/woodscape_processed/labels_tile/2669_FV.npz
