original_filename,resized_filename,original_path,resized_path,filter_status,clean_file_id,clean_camera,mask_file_id,spill_rate,coverage,mask_dominant_class,caption
1751753898463_1751754114867_01_merged_seg2_final_level_max6_20250706061859_20250706061911_f_t0000006000_f000000150_1942_FV_s000.png,1751753898463_1751754114867_01_merged_seg2_final_level_max6_20250706061859_20250706061911_f_t0000006000_f000000150_1942_FV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751753898463_1751754114867_01_merged_seg2_final_level_max6_20250706061859_20250706061911_f_t0000006000_f000000150_1942_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751753898463_1751754114867_01_merged_seg2_final_level_max6_20250706061859_20250706061911_f_t0000006000_f000000150_1942_FV_s000_640x480.png,accepted,1751753898463_1751754114867_01_merged_seg2_final_level_max6_20250706061859_20250706061911_f_t0000006000_f000000150,f,1942_FV,0.00049,0.999023,2,"severe semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible"
1751753898463_1751754114867_01_merged_seg2_final_level_max6_20250706061859_20250706061911_f_t0000006000_f000000150_4381_MVL_s000.png,1751753898463_1751754114867_01_merged_seg2_final_level_max6_20250706061859_20250706061911_f_t0000006000_f000000150_4381_MVL_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751753898463_1751754114867_01_merged_seg2_final_level_max6_20250706061859_20250706061911_f_t0000006000_f000000150_4381_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751753898463_1751754114867_01_merged_seg2_final_level_max6_20250706061859_20250706061911_f_t0000006000_f000000150_4381_MVL_s000_640x480.png,accepted,1751753898463_1751754114867_01_merged_seg2_final_level_max6_20250706061859_20250706061911_f_t0000006000_f000000150,f,4381_MVL,0.946289,0.03389,1,"noticeable transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible"
1751753898463_1751754114867_01_merged_seg3_final_level_max6_20250706061910_20250706061915_f_t0000000000_f000000000_2105_RV_s000.png,1751753898463_1751754114867_01_merged_seg3_final_level_max6_20250706061910_20250706061915_f_t0000000000_f000000000_2105_RV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751753898463_1751754114867_01_merged_seg3_final_level_max6_20250706061910_20250706061915_f_t0000000000_f000000000_2105_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751753898463_1751754114867_01_merged_seg3_final_level_max6_20250706061910_20250706061915_f_t0000000000_f000000000_2105_RV_s000_640x480.png,accepted,1751753898463_1751754114867_01_merged_seg3_final_level_max6_20250706061910_20250706061915_f_t0000000000_f000000000,f,2105_RV,0.885228,0.048096,1,"noticeable transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible"
1751753898463_1751754114867_01_merged_seg3_final_level_max6_20250706061910_20250706061915_f_t0000000000_f000000000_2282_FV_s000.png,1751753898463_1751754114867_01_merged_seg3_final_level_max6_20250706061910_20250706061915_f_t0000000000_f000000000_2282_FV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751753898463_1751754114867_01_merged_seg3_final_level_max6_20250706061910_20250706061915_f_t0000000000_f000000000_2282_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751753898463_1751754114867_01_merged_seg3_final_level_max6_20250706061910_20250706061915_f_t0000000000_f000000000_2282_FV_s000_640x480.png,accepted,1751753898463_1751754114867_01_merged_seg3_final_level_max6_20250706061910_20250706061915_f_t0000000000_f000000000,f,2282_FV,0.888346,0.066853,3,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible"
1751753898463_1751754114867_01_merged_seg3_final_level_max6_20250706061910_20250706061915_f_t0000004000_f000000100_3094_RV_s000.png,1751753898463_1751754114867_01_merged_seg3_final_level_max6_20250706061910_20250706061915_f_t0000004000_f000000100_3094_RV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751753898463_1751754114867_01_merged_seg3_final_level_max6_20250706061910_20250706061915_f_t0000004000_f000000100_3094_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751753898463_1751754114867_01_merged_seg3_final_level_max6_20250706061910_20250706061915_f_t0000004000_f000000100_3094_RV_s000_640x480.png,accepted,1751753898463_1751754114867_01_merged_seg3_final_level_max6_20250706061910_20250706061915_f_t0000004000_f000000100,f,3094_RV,0.000579,0.999023,2,"noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible"
1751754455987_1751754602788_01_merged_seg1_final_level_max6_20250706062954_20250706063002_f_t0000000000_f000000000_0285_FV_s000.png,1751754455987_1751754602788_01_merged_seg1_final_level_max6_20250706062954_20250706063002_f_t0000000000_f000000000_0285_FV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751754455987_1751754602788_01_merged_seg1_final_level_max6_20250706062954_20250706063002_f_t0000000000_f000000000_0285_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751754455987_1751754602788_01_merged_seg1_final_level_max6_20250706062954_20250706063002_f_t0000000000_f000000000_0285_FV_s000_640x480.png,accepted,1751754455987_1751754602788_01_merged_seg1_final_level_max6_20250706062954_20250706063002_f_t0000000000_f000000000,f,0285_FV,0.000826,0.998047,2,"noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible"
1751754455987_1751754602788_01_merged_seg1_final_level_max6_20250706062954_20250706063002_f_t0000000000_f000000000_1801_RV_s000.png,1751754455987_1751754602788_01_merged_seg1_final_level_max6_20250706062954_20250706063002_f_t0000000000_f000000000_1801_RV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751754455987_1751754602788_01_merged_seg1_final_level_max6_20250706062954_20250706063002_f_t0000000000_f000000000_1801_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751754455987_1751754602788_01_merged_seg1_final_level_max6_20250706062954_20250706063002_f_t0000000000_f000000000_1801_RV_s000_640x480.png,accepted,1751754455987_1751754602788_01_merged_seg1_final_level_max6_20250706062954_20250706063002_f_t0000000000_f000000000,f,1801_RV,0.035958,0.809814,2,"noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible"
1751754455987_1751754602788_01_merged_seg1_final_level_max6_20250706062954_20250706063002_f_t0000007000_f000000175_3410_MVL_s000.png,1751754455987_1751754602788_01_merged_seg1_final_level_max6_20250706062954_20250706063002_f_t0000007000_f000000175_3410_MVL_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751754455987_1751754602788_01_merged_seg1_final_level_max6_20250706062954_20250706063002_f_t0000007000_f000000175_3410_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751754455987_1751754602788_01_merged_seg1_final_level_max6_20250706062954_20250706063002_f_t0000007000_f000000175_3410_MVL_s000_640x480.png,accepted,1751754455987_1751754602788_01_merged_seg1_final_level_max6_20250706062954_20250706063002_f_t0000007000_f000000175,f,3410_MVL,,1.0,3,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible"
1751754778059_1751755145961_01_merged_seg1_final_level_max6_20250706063736_20250706063743_f_t0000000000_f000000000_4189_MVL_s000.png,1751754778059_1751755145961_01_merged_seg1_final_level_max6_20250706063736_20250706063743_f_t0000000000_f000000000_4189_MVL_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751754778059_1751755145961_01_merged_seg1_final_level_max6_20250706063736_20250706063743_f_t0000000000_f000000000_4189_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751754778059_1751755145961_01_merged_seg1_final_level_max6_20250706063736_20250706063743_f_t0000000000_f000000000_4189_MVL_s000_640x480.png,accepted,1751754778059_1751755145961_01_merged_seg1_final_level_max6_20250706063736_20250706063743_f_t0000000000_f000000000,f,4189_MVL,,1.0,2,"severe semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible"
1751754778059_1751755145961_01_merged_seg1_final_level_max6_20250706063736_20250706063743_f_t0000002000_f000000050_2618_MVL_s000.png,1751754778059_1751755145961_01_merged_seg1_final_level_max6_20250706063736_20250706063743_f_t0000002000_f000000050_2618_MVL_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751754778059_1751755145961_01_merged_seg1_final_level_max6_20250706063736_20250706063743_f_t0000002000_f000000050_2618_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751754778059_1751755145961_01_merged_seg1_final_level_max6_20250706063736_20250706063743_f_t0000002000_f000000050_2618_MVL_s000_640x480.png,accepted,1751754778059_1751755145961_01_merged_seg1_final_level_max6_20250706063736_20250706063743_f_t0000002000_f000000050,f,2618_MVL,0.127384,0.654026,2,"noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible"
1751754778059_1751755145961_01_merged_seg1_final_level_max6_20250706063736_20250706063743_f_t0000002000_f000000050_4752_RV_s000.png,1751754778059_1751755145961_01_merged_seg1_final_level_max6_20250706063736_20250706063743_f_t0000002000_f000000050_4752_RV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751754778059_1751755145961_01_merged_seg1_final_level_max6_20250706063736_20250706063743_f_t0000002000_f000000050_4752_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751754778059_1751755145961_01_merged_seg1_final_level_max6_20250706063736_20250706063743_f_t0000002000_f000000050_4752_RV_s000_640x480.png,accepted,1751754778059_1751755145961_01_merged_seg1_final_level_max6_20250706063736_20250706063743_f_t0000002000_f000000050,f,4752_RV,0.065684,0.801586,2,"noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible"
1751754778059_1751755145961_01_merged_seg1_final_level_max6_20250706063736_20250706063743_f_t0000005000_f000000125_2501_FV_s000.png,1751754778059_1751755145961_01_merged_seg1_final_level_max6_20250706063736_20250706063743_f_t0000005000_f000000125_2501_FV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751754778059_1751755145961_01_merged_seg1_final_level_max6_20250706063736_20250706063743_f_t0000005000_f000000125_2501_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751754778059_1751755145961_01_merged_seg1_final_level_max6_20250706063736_20250706063743_f_t0000005000_f000000125_2501_FV_s000_640x480.png,accepted,1751754778059_1751755145961_01_merged_seg1_final_level_max6_20250706063736_20250706063743_f_t0000005000_f000000125,f,2501_FV,0.030571,0.909466,3,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible"
1751754778059_1751755145961_01_merged_seg1_final_level_max6_20250706063736_20250706063743_f_t0000005000_f000000125_3661_FV_s000.png,1751754778059_1751755145961_01_merged_seg1_final_level_max6_20250706063736_20250706063743_f_t0000005000_f000000125_3661_FV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751754778059_1751755145961_01_merged_seg1_final_level_max6_20250706063736_20250706063743_f_t0000005000_f000000125_3661_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751754778059_1751755145961_01_merged_seg1_final_level_max6_20250706063736_20250706063743_f_t0000005000_f000000125_3661_FV_s000_640x480.png,accepted,1751754778059_1751755145961_01_merged_seg1_final_level_max6_20250706063736_20250706063743_f_t0000005000_f000000125,f,3661_FV,0.028885,0.91106,2,"noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible"
1751755146001_1751755440828_01_merged_seg1_final_level_max6_20250706064104_20250706064130_f_t0000009000_f000000225_2682_MVR_s000.png,1751755146001_1751755440828_01_merged_seg1_final_level_max6_20250706064104_20250706064130_f_t0000009000_f000000225_2682_MVR_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751755146001_1751755440828_01_merged_seg1_final_level_max6_20250706064104_20250706064130_f_t0000009000_f000000225_2682_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751755146001_1751755440828_01_merged_seg1_final_level_max6_20250706064104_20250706064130_f_t0000009000_f000000225_2682_MVR_s000_640x480.png,accepted,1751755146001_1751755440828_01_merged_seg1_final_level_max6_20250706064104_20250706064130_f_t0000009000_f000000225,f,2682_MVR,0.039375,0.909992,1,"noticeable transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible"
1751755146001_1751755440828_01_merged_seg1_final_level_max6_20250706064104_20250706064130_f_t0000018000_f000000450_1037_RV_s000.png,1751755146001_1751755440828_01_merged_seg1_final_level_max6_20250706064104_20250706064130_f_t0000018000_f000000450_1037_RV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751755146001_1751755440828_01_merged_seg1_final_level_max6_20250706064104_20250706064130_f_t0000018000_f000000450_1037_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751755146001_1751755440828_01_merged_seg1_final_level_max6_20250706064104_20250706064130_f_t0000018000_f000000450_1037_RV_s000_640x480.png,accepted,1751755146001_1751755440828_01_merged_seg1_final_level_max6_20250706064104_20250706064130_f_t0000018000_f000000450,f,1037_RV,,1.0,3,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible"
1751755146001_1751755440828_01_merged_seg1_final_level_max6_20250706064104_20250706064130_f_t0000018000_f000000450_3691_FV_s000.png,1751755146001_1751755440828_01_merged_seg1_final_level_max6_20250706064104_20250706064130_f_t0000018000_f000000450_3691_FV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751755146001_1751755440828_01_merged_seg1_final_level_max6_20250706064104_20250706064130_f_t0000018000_f000000450_3691_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751755146001_1751755440828_01_merged_seg1_final_level_max6_20250706064104_20250706064130_f_t0000018000_f000000450_3691_FV_s000_640x480.png,accepted,1751755146001_1751755440828_01_merged_seg1_final_level_max6_20250706064104_20250706064130_f_t0000018000_f000000450,f,3691_FV,,1.0,1,"noticeable transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible"
1751755146001_1751755440828_01_merged_seg1_final_level_max6_20250706064104_20250706064130_f_t0000018000_f000000450_3926_FV_s000.png,1751755146001_1751755440828_01_merged_seg1_final_level_max6_20250706064104_20250706064130_f_t0000018000_f000000450_3926_FV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751755146001_1751755440828_01_merged_seg1_final_level_max6_20250706064104_20250706064130_f_t0000018000_f000000450_3926_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751755146001_1751755440828_01_merged_seg1_final_level_max6_20250706064104_20250706064130_f_t0000018000_f000000450_3926_FV_s000_640x480.png,accepted,1751755146001_1751755440828_01_merged_seg1_final_level_max6_20250706064104_20250706064130_f_t0000018000_f000000450,f,3926_FV,0.297347,0.387726,3,"noticeable opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible"
1751755146001_1751755440828_01_merged_seg1_final_level_max6_20250706064104_20250706064130_f_t0000019000_f000000475_3251_MVR_s000.png,1751755146001_1751755440828_01_merged_seg1_final_level_max6_20250706064104_20250706064130_f_t0000019000_f000000475_3251_MVR_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751755146001_1751755440828_01_merged_seg1_final_level_max6_20250706064104_20250706064130_f_t0000019000_f000000475_3251_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751755146001_1751755440828_01_merged_seg1_final_level_max6_20250706064104_20250706064130_f_t0000019000_f000000475_3251_MVR_s000_640x480.png,accepted,1751755146001_1751755440828_01_merged_seg1_final_level_max6_20250706064104_20250706064130_f_t0000019000_f000000475,f,3251_MVR,,1.0,2,"noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible"
1751755146001_1751755440828_01_merged_seg2_final_level_max6_20250706064132_20250706064138_f_t0000000000_f000000000_3389_RV_s000.png,1751755146001_1751755440828_01_merged_seg2_final_level_max6_20250706064132_20250706064138_f_t0000000000_f000000000_3389_RV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751755146001_1751755440828_01_merged_seg2_final_level_max6_20250706064132_20250706064138_f_t0000000000_f000000000_3389_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751755146001_1751755440828_01_merged_seg2_final_level_max6_20250706064132_20250706064138_f_t0000000000_f000000000_3389_RV_s000_640x480.png,accepted,1751755146001_1751755440828_01_merged_seg2_final_level_max6_20250706064132_20250706064138_f_t0000000000_f000000000,f,3389_RV,0.00242,0.997688,2,"severe semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible"
1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000000000_f000000000_1177_RV_s000.png,1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000000000_f000000000_1177_RV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000000000_f000000000_1177_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000000000_f000000000_1177_RV_s000_640x480.png,accepted,1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000000000_f000000000,f,1177_RV,0.000701,0.998535,2,"severe semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible"
1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000001000_f000000025_3953_FV_s000.png,1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000001000_f000000025_3953_FV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000001000_f000000025_3953_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000001000_f000000025_3953_FV_s000_640x480.png,accepted,1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000001000_f000000025,f,3953_FV,0.006049,0.972084,3,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible"
1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000001000_f000000025_3964_MVR_s000.png,1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000001000_f000000025_3964_MVR_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000001000_f000000025_3964_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000001000_f000000025_3964_MVR_s000_640x480.png,accepted,1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000001000_f000000025,f,3964_MVR,,1.0,3,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible"
1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000002000_f000000050_1771_FV_s000.png,1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000002000_f000000050_1771_FV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000002000_f000000050_1771_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000002000_f000000050_1771_FV_s000_640x480.png,accepted,1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000002000_f000000050,f,1771_FV,0.02914,0.893997,3,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible"
1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000002000_f000000050_3262_RV_s000.png,1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000002000_f000000050_3262_RV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000002000_f000000050_3262_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000002000_f000000050_3262_RV_s000_640x480.png,accepted,1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000002000_f000000050,f,3262_RV,0.002108,0.998051,2,"noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible"
1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000002000_f000000050_4063_MVR_s000.png,1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000002000_f000000050_4063_MVR_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000002000_f000000050_4063_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000002000_f000000050_4063_MVR_s000_640x480.png,accepted,1751755146001_1751755440828_01_merged_seg3_final_level_max6_20250706064219_20250706064224_f_t0000002000_f000000050,f,4063_MVR,0.084816,0.825649,2,"noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible"
1751755146001_1751755440828_01_merged_seg4_final_level_max6_20250706064240_20250706064245_f_t0000000000_f000000000_2750_RV_s000.png,1751755146001_1751755440828_01_merged_seg4_final_level_max6_20250706064240_20250706064245_f_t0000000000_f000000000_2750_RV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751755146001_1751755440828_01_merged_seg4_final_level_max6_20250706064240_20250706064245_f_t0000000000_f000000000_2750_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751755146001_1751755440828_01_merged_seg4_final_level_max6_20250706064240_20250706064245_f_t0000000000_f000000000_2750_RV_s000_640x480.png,accepted,1751755146001_1751755440828_01_merged_seg4_final_level_max6_20250706064240_20250706064245_f_t0000000000_f000000000,f,2750_RV,0.031422,0.905994,2,"noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible"
1751755146001_1751755440828_01_merged_seg4_final_level_max6_20250706064240_20250706064245_f_t0000000000_f000000000_3830_RV_s000.png,1751755146001_1751755440828_01_merged_seg4_final_level_max6_20250706064240_20250706064245_f_t0000000000_f000000000_3830_RV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751755146001_1751755440828_01_merged_seg4_final_level_max6_20250706064240_20250706064245_f_t0000000000_f000000000_3830_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751755146001_1751755440828_01_merged_seg4_final_level_max6_20250706064240_20250706064245_f_t0000000000_f000000000_3830_RV_s000_640x480.png,accepted,1751755146001_1751755440828_01_merged_seg4_final_level_max6_20250706064240_20250706064245_f_t0000000000_f000000000,f,3830_RV,0.001049,0.998047,2,"severe semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible"
1751755146001_1751755440828_01_merged_seg5_final_level_max6_20250706064343_20250706064350_f_t0000001000_f000000025_3967_MVR_s000.png,1751755146001_1751755440828_01_merged_seg5_final_level_max6_20250706064343_20250706064350_f_t0000001000_f000000025_3967_MVR_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751755146001_1751755440828_01_merged_seg5_final_level_max6_20250706064343_20250706064350_f_t0000001000_f000000025_3967_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751755146001_1751755440828_01_merged_seg5_final_level_max6_20250706064343_20250706064350_f_t0000001000_f000000025_3967_MVR_s000_640x480.png,accepted,1751755146001_1751755440828_01_merged_seg5_final_level_max6_20250706064343_20250706064350_f_t0000001000_f000000025,f,3967_MVR,,1.0,3,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible"
1751755146001_1751755440828_01_merged_seg5_final_level_max6_20250706064343_20250706064350_f_t0000002000_f000000050_1616_MVL_s000.png,1751755146001_1751755440828_01_merged_seg5_final_level_max6_20250706064343_20250706064350_f_t0000002000_f000000050_1616_MVL_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751755146001_1751755440828_01_merged_seg5_final_level_max6_20250706064343_20250706064350_f_t0000002000_f000000050_1616_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751755146001_1751755440828_01_merged_seg5_final_level_max6_20250706064343_20250706064350_f_t0000002000_f000000050_1616_MVL_s000_640x480.png,accepted,1751755146001_1751755440828_01_merged_seg5_final_level_max6_20250706064343_20250706064350_f_t0000002000_f000000050,f,1616_MVL,0.200804,0.64336,1,"noticeable transparent soiling layer, on camera lens, out of focus foreground, subtle glare, background visible"
1751755440868_1751755800333_01_merged_seg1_final_level_max6_20250706064454_20250706064458_f_t0000002000_f000000050_1887_RV_s000.png,1751755440868_1751755800333_01_merged_seg1_final_level_max6_20250706064454_20250706064458_f_t0000002000_f000000050_1887_RV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751755440868_1751755800333_01_merged_seg1_final_level_max6_20250706064454_20250706064458_f_t0000002000_f000000050_1887_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751755440868_1751755800333_01_merged_seg1_final_level_max6_20250706064454_20250706064458_f_t0000002000_f000000050_1887_RV_s000_640x480.png,accepted,1751755440868_1751755800333_01_merged_seg1_final_level_max6_20250706064454_20250706064458_f_t0000002000_f000000050,f,1887_RV,,1.0,2,"severe semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible"
1751755440868_1751755800333_01_merged_seg2_final_level_max6_20250706064923_20250706064929_f_t0000001000_f000000025_3074_FV_s000.png,1751755440868_1751755800333_01_merged_seg2_final_level_max6_20250706064923_20250706064929_f_t0000001000_f000000025_3074_FV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/original_512x512/1751755440868_1751755800333_01_merged_seg2_final_level_max6_20250706064923_20250706064929_f_t0000001000_f000000025_3074_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751755440868_1751755800333_01_merged_seg2_final_level_max6_20250706064923_20250706064929_f_t0000001000_f000000025_3074_FV_s000_640x480.png,accepted,1751755440868_1751755800333_01_merged_seg2_final_level_max6_20250706064923_20250706064929_f_t0000001000_f000000025,f,3074_FV,,1.0,2,"noticeable semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible"
