rgb_path,npz_path,split,S,s,global_level,global_bin,original_filename,mask_file_id,spill_rate
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751712334229_1751727902968_01_merged_seg1_final_level_max6_20250705230145_20250705230152_f_t0000000000_f000000000_0436_MVL_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751712334229_1751727902968_01_merged_seg1_final_level_max6_20250705230145_20250705230152_f_t0000000000_f000000000_0436_MVL_s000.npz,val,0.9543799161911012,0.998437523841858,4,1,1751712334229_1751727902968_01_merged_seg1_final_level_max6_20250705230145_20250705230152_f_t0000000000_f000000000_0436_MVL_s000.png,0436_MVL,
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751712334229_1751727902968_01_merged_seg1_final_level_max6_20250705230145_20250705230152_f_t0000000000_f000000000_2377_MVL_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751712334229_1751727902968_01_merged_seg1_final_level_max6_20250705230145_20250705230152_f_t0000000000_f000000000_2377_MVL_s000.npz,train,0.9412248134613036,0.9978320598602296,4,1,1751712334229_1751727902968_01_merged_seg1_final_level_max6_20250705230145_20250705230152_f_t0000000000_f000000000_2377_MVL_s000.png,2377_MVL,0.001041
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751712334229_1751727902968_01_merged_seg1_final_level_max6_20250705230145_20250705230152_f_t0000000000_f000000000_4176_RV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751712334229_1751727902968_01_merged_seg1_final_level_max6_20250705230145_20250705230152_f_t0000000000_f000000000_4176_RV_s000.npz,train,0.7749061584472656,1.0,4,1,1751712334229_1751727902968_01_merged_seg1_final_level_max6_20250705230145_20250705230152_f_t0000000000_f000000000_4176_RV_s000.png,4176_RV,
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751712334229_1751727902968_01_merged_seg1_final_level_max6_20250705230145_20250705230152_f_t0000005000_f000000125_1881_MVR_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751712334229_1751727902968_01_merged_seg1_final_level_max6_20250705230145_20250705230152_f_t0000005000_f000000125_1881_MVR_s000.npz,train,0.8202985525131226,0.998437523841858,4,1,1751712334229_1751727902968_01_merged_seg1_final_level_max6_20250705230145_20250705230152_f_t0000005000_f000000125_1881_MVR_s000.png,1881_MVR,0.001922
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000000000_f000000000_2356_MVL_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000000000_f000000000_2356_MVL_s000.npz,train,0.1547338366508484,0.08133465051651,2,1,1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000000000_f000000000_2356_MVL_s000.png,2356_MVL,0.866083
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000000000_f000000000_4622_MVR_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000000000_f000000000_4622_MVR_s000.npz,val,0.6668407320976257,0.9981771111488342,4,1,1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000000000_f000000000_4622_MVR_s000.png,4622_MVR,0.000377
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000001000_f000000025_0534_MVR_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000001000_f000000025_0534_MVR_s000.npz,train,0.3181910514831543,0.3142805695533752,2,1,1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000001000_f000000025_0534_MVR_s000.png,0534_MVR,0.365848
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000001000_f000000025_0990_MVR_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000001000_f000000025_0990_MVR_s000.npz,val,0.1119604036211967,0.0821549296379089,1,1,1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000001000_f000000025_0990_MVR_s000.png,0990_MVR,0.785345
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000001000_f000000025_1111_MVR_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000001000_f000000025_1111_MVR_s000.npz,train,0.1966958343982696,0.1025618314743042,2,1,1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000001000_f000000025_1111_MVR_s000.png,1111_MVR,0.626098
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000001000_f000000025_1119_RV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000001000_f000000025_1119_RV_s000.npz,val,0.1002542674541473,0.0422786474227905,1,1,1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000001000_f000000025_1119_RV_s000.png,1119_RV,0.893453
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000001000_f000000025_4509_FV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000001000_f000000025_4509_FV_s000.npz,train,0.5355797410011292,0.999218761920929,3,1,1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000001000_f000000025_4509_FV_s000.png,4509_FV,0.000367
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000002000_f000000050_3159_FV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000002000_f000000050_3159_FV_s000.npz,train,0.1456711739301681,0.0880501270294189,1,1,1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000002000_f000000050_3159_FV_s000.png,3159_FV,0.687424
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000002000_f000000050_4025_MVL_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000002000_f000000050_4025_MVL_s000.npz,train,0.2125321924686432,0.1339420676231384,2,1,1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000002000_f000000050_4025_MVL_s000.png,4025_MVL,0.753587
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000002000_f000000050_4297_FV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000002000_f000000050_4297_FV_s000.npz,train,0.4007429182529449,0.998437523841858,3,1,1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000002000_f000000050_4297_FV_s000.png,4297_FV,0.000875
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000002000_f000000050_4375_FV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000002000_f000000050_4375_FV_s000.npz,train,0.0625912100076675,0.041588544845581,1,1,1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000002000_f000000050_4375_FV_s000.png,4375_FV,0.919991
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000002000_f000000050_4819_MVL_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000002000_f000000050_4819_MVL_s000.npz,train,0.2155535221099853,0.1222265362739563,2,1,1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000002000_f000000050_4819_MVL_s000.png,4819_MVL,0.728367
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000004000_f000000100_0773_FV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000004000_f000000100_0773_FV_s000.npz,val,0.1417570412158966,0.0899772047996521,1,1,1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000004000_f000000100_0773_FV_s000.png,0773_FV,0.747339
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000004000_f000000100_1151_RV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000004000_f000000100_1151_RV_s000.npz,train,0.3619306683540344,0.3344791531562805,3,1,1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000004000_f000000100_1151_RV_s000.png,1151_RV,0.411904
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000004000_f000000100_2178_MVL_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000004000_f000000100_2178_MVL_s000.npz,train,0.9440279603004456,0.996621072292328,4,1,1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000004000_f000000100_2178_MVL_s000.png,2178_MVL,0.002551
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000004000_f000000100_2567_RV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000004000_f000000100_2567_RV_s000.npz,train,0.0559142604470253,0.0499772429466247,1,1,1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000004000_f000000100_2567_RV_s000.png,2567_RV,0.874442
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000004000_f000000100_2786_RV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000004000_f000000100_2786_RV_s000.npz,train,0.1575332134962082,0.2607096433639526,2,1,1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000004000_f000000100_2786_RV_s000.png,2786_RV,0.50959
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000004000_f000000100_3674_MVR_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000004000_f000000100_3674_MVR_s000.npz,train,0.4386539757251739,0.8990364670753479,3,1,1751751775113_1751752150591_01_merged_seg1_final_level_max6_20250706054802_20250706054807_f_t0000004000_f000000100_3674_MVR_s000.png,3674_MVR,0.028104
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751751775113_1751752150591_01_merged_seg2_final_level_max6_20250706054836_20250706054843_f_t0000000000_f000000000_2308_RV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751751775113_1751752150591_01_merged_seg2_final_level_max6_20250706054836_20250706054843_f_t0000000000_f000000000_2308_RV_s000.npz,train,0.1548782289028167,0.0588053464889526,2,1,1751751775113_1751752150591_01_merged_seg2_final_level_max6_20250706054836_20250706054843_f_t0000000000_f000000000_2308_RV_s000.png,2308_RV,0.879055
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751751775113_1751752150591_01_merged_seg2_final_level_max6_20250706054836_20250706054843_f_t0000000000_f000000000_4452_RV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751751775113_1751752150591_01_merged_seg2_final_level_max6_20250706054836_20250706054843_f_t0000000000_f000000000_4452_RV_s000.npz,train,0.3786188960075378,0.2962304949760437,3,1,1751751775113_1751752150591_01_merged_seg2_final_level_max6_20250706054836_20250706054843_f_t0000000000_f000000000_4452_RV_s000.png,4452_RV,0.406046
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751751775113_1751752150591_01_merged_seg2_final_level_max6_20250706054836_20250706054843_f_t0000000000_f000000000_4625_RV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751751775113_1751752150591_01_merged_seg2_final_level_max6_20250706054836_20250706054843_f_t0000000000_f000000000_4625_RV_s000.npz,val,0.6617807745933533,1.0,4,1,1751751775113_1751752150591_01_merged_seg2_final_level_max6_20250706054836_20250706054843_f_t0000000000_f000000000_4625_RV_s000.png,4625_RV,
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751751775113_1751752150591_01_merged_seg2_final_level_max6_20250706054836_20250706054843_f_t0000000000_f000000000_4822_MVL_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751751775113_1751752150591_01_merged_seg2_final_level_max6_20250706054836_20250706054843_f_t0000000000_f000000000_4822_MVL_s000.npz,train,0.2159638553857803,0.1220507621765136,2,1,1751751775113_1751752150591_01_merged_seg2_final_level_max6_20250706054836_20250706054843_f_t0000000000_f000000000_4822_MVL_s000.png,4822_MVL,0.804175
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751752150631_1751752529504_01_merged_seg1_final_level_max6_20250706054938_20250706054944_f_t0000000000_f000000000_1313_MVL_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg1_final_level_max6_20250706054938_20250706054944_f_t0000000000_f000000000_1313_MVL_s000.npz,train,0.4821981191635132,0.4536426067352295,3,1,1751752150631_1751752529504_01_merged_seg1_final_level_max6_20250706054938_20250706054944_f_t0000000000_f000000000_1313_MVL_s000.png,1313_MVL,0.359097
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751752150631_1751752529504_01_merged_seg1_final_level_max6_20250706054938_20250706054944_f_t0000000000_f000000000_1493_FV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg1_final_level_max6_20250706054938_20250706054944_f_t0000000000_f000000000_1493_FV_s000.npz,train,0.2583990097045898,0.8330533504486084,2,1,1751752150631_1751752529504_01_merged_seg1_final_level_max6_20250706054938_20250706054944_f_t0000000000_f000000000_1493_FV_s000.png,1493_FV,0.028962
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751752150631_1751752529504_01_merged_seg1_final_level_max6_20250706054938_20250706054944_f_t0000000000_f000000000_4021_MVL_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg1_final_level_max6_20250706054938_20250706054944_f_t0000000000_f000000000_4021_MVL_s000.npz,train,0.2077315747737884,0.1216276288032531,2,1,1751752150631_1751752529504_01_merged_seg1_final_level_max6_20250706054938_20250706054944_f_t0000000000_f000000000_4021_MVL_s000.png,4021_MVL,0.829713
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751752150631_1751752529504_01_merged_seg1_final_level_max6_20250706054938_20250706054944_f_t0000000000_f000000000_4250_MVR_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg1_final_level_max6_20250706054938_20250706054944_f_t0000000000_f000000000_4250_MVR_s000.npz,train,0.8113008141517639,1.0,4,1,1751752150631_1751752529504_01_merged_seg1_final_level_max6_20250706054938_20250706054944_f_t0000000000_f000000000_4250_MVR_s000.png,4250_MVR,
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751752150631_1751752529504_01_merged_seg1_final_level_max6_20250706054938_20250706054944_f_t0000000000_f000000000_4750_RV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg1_final_level_max6_20250706054938_20250706054944_f_t0000000000_f000000000_4750_RV_s000.npz,train,0.4849716126918793,0.7991927266120911,3,1,1751752150631_1751752529504_01_merged_seg1_final_level_max6_20250706054938_20250706054944_f_t0000000000_f000000000_4750_RV_s000.png,4750_RV,0.060751
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751752150631_1751752529504_01_merged_seg1_final_level_max6_20250706054938_20250706054944_f_t0000000000_f000000000_4955_MVR_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg1_final_level_max6_20250706054938_20250706054944_f_t0000000000_f000000000_4955_MVR_s000.npz,train,0.1848350912332534,0.1113704442977905,2,1,1751752150631_1751752529504_01_merged_seg1_final_level_max6_20250706054938_20250706054944_f_t0000000000_f000000000_4955_MVR_s000.png,4955_MVR,0.604678
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751752150631_1751752529504_01_merged_seg2_final_level_max6_20250706055029_20250706055035_f_t0000000000_f000000000_0396_FV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg2_final_level_max6_20250706055029_20250706055035_f_t0000000000_f000000000_0396_FV_s000.npz,train,0.1701859384775161,0.0816145539283752,2,1,1751752150631_1751752529504_01_merged_seg2_final_level_max6_20250706055029_20250706055035_f_t0000000000_f000000000_0396_FV_s000.png,0396_FV,0.784485
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751752150631_1751752529504_01_merged_seg2_final_level_max6_20250706055029_20250706055035_f_t0000000000_f000000000_4842_RV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg2_final_level_max6_20250706055029_20250706055035_f_t0000000000_f000000000_4842_RV_s000.npz,train,0.1563450992107391,0.0686100125312805,2,1,1751752150631_1751752529504_01_merged_seg2_final_level_max6_20250706055029_20250706055035_f_t0000000000_f000000000_4842_RV_s000.png,4842_RV,0.886395
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000000000_f000000000_0918_MVL_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000000000_f000000000_0918_MVL_s000.npz,train,0.719067394733429,0.998437523841858,4,1,1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000000000_f000000000_0918_MVL_s000.png,0918_MVL,
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000000000_f000000000_2200_FV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000000000_f000000000_2200_FV_s000.npz,train,0.8369604349136353,0.994641900062561,4,1,1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000000000_f000000000_2200_FV_s000.png,2200_FV,0.006375
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000000000_f000000000_2208_MVR_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000000000_f000000000_2208_MVR_s000.npz,train,0.4357402622699737,0.993238925933838,3,1,1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000000000_f000000000_2208_MVR_s000.png,2208_MVR,0.007394
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000000000_f000000000_4376_FV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000000000_f000000000_4376_FV_s000.npz,train,0.0623892024159431,0.0413346290588378,1,1,1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000000000_f000000000_4376_FV_s000.png,4376_FV,0.948047
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000002000_f000000050_0695_RV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000002000_f000000050_0695_RV_s000.npz,train,0.223185583949089,0.1747819185256958,2,1,1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000002000_f000000050_0695_RV_s000.png,0695_RV,0.709731
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000002000_f000000050_1237_FV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000002000_f000000050_1237_FV_s000.npz,train,0.1802703291177749,0.0869563817977905,2,1,1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000002000_f000000050_1237_FV_s000.png,1237_FV,0.80557
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000002000_f000000050_2050_FV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000002000_f000000050_2050_FV_s000.npz,val,0.430880606174469,0.9992154836654664,3,1,1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000002000_f000000050_2050_FV_s000.png,2050_FV,0.000965
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000002000_f000000050_3630_FV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000002000_f000000050_3630_FV_s000.npz,train,0.3434821665287018,0.3377636671066284,2,1,1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000002000_f000000050_3630_FV_s000.png,3630_FV,0.35348
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000002000_f000000050_4058_MVL_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000002000_f000000050_4058_MVL_s000.npz,train,0.2634787857532501,0.7038216590881348,2,1,1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000002000_f000000050_4058_MVL_s000.png,4058_MVL,0.0682
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000002000_f000000050_4124_MVL_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000002000_f000000050_4124_MVL_s000.npz,train,0.0208062920719385,0.1682031154632568,1,1,1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000002000_f000000050_4124_MVL_s000.png,4124_MVL,0.331473
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000005000_f000000125_2239_RV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000005000_f000000125_2239_RV_s000.npz,val,0.7422450184822083,0.9015560150146484,4,1,1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000005000_f000000125_2239_RV_s000.png,2239_RV,0.024224
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000005000_f000000125_2614_FV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000005000_f000000125_2614_FV_s000.npz,train,0.3131729364395141,0.9984635710716248,2,1,1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000005000_f000000125_2614_FV_s000.png,2614_FV,0.000985
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000005000_f000000125_2936_RV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000005000_f000000125_2936_RV_s000.npz,train,0.642377495765686,0.6336327791213989,4,1,1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000005000_f000000125_2936_RV_s000.png,2936_RV,0.165848
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000005000_f000000125_3195_RV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000005000_f000000125_3195_RV_s000.npz,train,0.1895817965269088,0.1045507788658142,2,1,1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000005000_f000000125_3195_RV_s000.png,3195_RV,0.775497
sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000005000_f000000125_4294_FV_s000_640x480.png,sd_scripts/lora/accepted_20260224_164715/npz/1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000005000_f000000125_4294_FV_s000.npz,train,0.4007955193519592,0.998437523841858,3,1,1751752150631_1751752529504_01_merged_seg3_final_level_max6_20250706055253_20250706055300_f_t0000005000_f000000125_4294_FV_s000.png,4294_FV,0.001196
