file_id,output_image,output_caption,caption,S_full,dominant_class,bg_method,class_0_ratio,class_1_ratio,class_2_ratio,class_3_ratio,gt_label_path,rgb_path
3077_MVL,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/3077_MVL.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/3077_MVL.txt,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.6757362484931946,,,0.2211352586746215,0.0734993517398834,0.0383455418050289,0.6670198440551758,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/3077_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/3077_MVL.png
1971_MVR,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/1971_MVR.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/1971_MVR.txt,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.8715894818305969,,,0.0003466796770226,0.0,0.4437890648841858,0.5558642745018005,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1971_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1971_MVR.png
2621_MVL,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/2621_MVL.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/2621_MVL.txt,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.6757362484931946,,,0.2211352586746215,0.0734993517398834,0.0383455418050289,0.6670198440551758,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/2621_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/2621_MVL.png
3028_RV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/3028_RV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/3028_RV.txt,"moderate opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.5986670851707458,,,0.4318554699420929,0.0,0.0949259474873542,0.4732185900211334,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/3028_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/3028_RV.png
1545_MVR,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/1545_MVR.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/1545_MVR.txt,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.8715894818305969,,,0.0003466796770226,0.0,0.4437890648841858,0.5558642745018005,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1545_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1545_MVR.png
3381_MVR,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/3381_MVR.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/3381_MVR.txt,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.8715894818305969,,,0.0003466796770226,0.0,0.4437890648841858,0.5558642745018005,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/3381_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/3381_MVR.png
3389_RV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/3389_RV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/3389_RV.txt,"moderate opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.5986670851707458,,,0.4318554699420929,0.0,0.0949259474873542,0.4732185900211334,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/3389_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/3389_RV.png
0366_FV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0366_FV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0366_FV.txt,"moderate semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",0.5310613512992859,,,0.0018196614691987,0.3619433641433716,0.6362369656562805,0.0,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0366_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0366_FV.png
1928_MVL,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/1928_MVL.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/1928_MVL.txt,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.6757362484931946,,,0.2211352586746215,0.0734993517398834,0.0383455418050289,0.6670198440551758,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1928_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1928_MVL.png
3043_RV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/3043_RV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/3043_RV.txt,"moderate opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.5986670851707458,,,0.4318554699420929,0.0,0.0949259474873542,0.4732185900211334,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/3043_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/3043_RV.png
3815_RV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/3815_RV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/3815_RV.txt,"moderate opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.5986670851707458,,,0.4318554699420929,0.0,0.0949259474873542,0.4732185900211334,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/3815_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/3815_RV.png
3913_RV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/3913_RV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/3913_RV.txt,"moderate opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.5986670851707458,,,0.4318554699420929,0.0,0.0949259474873542,0.4732185900211334,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/3913_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/3913_RV.png
3706_MVR,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/3706_MVR.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/3706_MVR.txt,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.8715894818305969,,,0.0003466796770226,0.0,0.4437890648841858,0.5558642745018005,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/3706_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/3706_MVR.png
3426_RV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/3426_RV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/3426_RV.txt,"moderate opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.5986670851707458,,,0.4318554699420929,0.0,0.0949259474873542,0.4732185900211334,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/3426_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/3426_RV.png
2364_RV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/2364_RV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/2364_RV.txt,"moderate opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.5986670851707458,,,0.4318554699420929,0.0,0.0949259474873542,0.4732185900211334,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/2364_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/2364_RV.png
3058_MVR,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/3058_MVR.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/3058_MVR.txt,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.8715894818305969,,,0.0003466796770226,0.0,0.4437890648841858,0.5558642745018005,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/3058_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/3058_MVR.png
1566_MVL,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/1566_MVL.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/1566_MVL.txt,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.6757362484931946,,,0.2211352586746215,0.0734993517398834,0.0383455418050289,0.6670198440551758,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1566_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1566_MVL.png
4119_MVL,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/4119_MVL.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/4119_MVL.txt,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.6757362484931946,,,0.2211352586746215,0.0734993517398834,0.0383455418050289,0.6670198440551758,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/4119_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/4119_MVL.png
1905_MVL,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/1905_MVL.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/1905_MVL.txt,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.6757362484931946,,,0.2211352586746215,0.0734993517398834,0.0383455418050289,0.6670198440551758,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1905_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1905_MVL.png
0789_MVL,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0789_MVL.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0789_MVL.txt,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.6757362484931946,,,0.2211352586746215,0.0734993517398834,0.0383455418050289,0.6670198440551758,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0789_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0789_MVL.png
2531_MVL,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/2531_MVL.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/2531_MVL.txt,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.6757362484931946,,,0.2211352586746215,0.0734993517398834,0.0383455418050289,0.6670198440551758,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/2531_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/2531_MVL.png
2471_FV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/2471_FV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/2471_FV.txt,"moderate semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",0.5310613512992859,,,0.0018196614691987,0.3619433641433716,0.6362369656562805,0.0,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/2471_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/2471_FV.png
0957_MVR,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0957_MVR.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0957_MVR.txt,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.8715894818305969,,,0.0003466796770226,0.0,0.4437890648841858,0.5558642745018005,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0957_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0957_MVR.png
0879_RV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0879_RV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0879_RV.txt,"moderate opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.5986670851707458,,,0.4318554699420929,0.0,0.0949259474873542,0.4732185900211334,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0879_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0879_RV.png
0324_MVR,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0324_MVR.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0324_MVR.txt,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.8715894818305969,,,0.0003466796770226,0.0,0.4437890648841858,0.5558642745018005,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0324_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0324_MVR.png
3593_RV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/3593_RV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/3593_RV.txt,"moderate opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.5986670851707458,,,0.4318554699420929,0.0,0.0949259474873542,0.4732185900211334,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/3593_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/3593_RV.png
3066_FV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/3066_FV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/3066_FV.txt,"moderate semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",0.5310613512992859,,,0.0018196614691987,0.3619433641433716,0.6362369656562805,0.0,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/3066_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/3066_FV.png
4063_MVR,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/4063_MVR.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/4063_MVR.txt,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.8715894818305969,,,0.0003466796770226,0.0,0.4437890648841858,0.5558642745018005,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/4063_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/4063_MVR.png
3970_MVR,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/3970_MVR.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/3970_MVR.txt,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.8715894818305969,,,0.0003466796770226,0.0,0.4437890648841858,0.5558642745018005,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/3970_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/3970_MVR.png
2817_MVR,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/2817_MVR.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/2817_MVR.txt,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.8715894818305969,,,0.0003466796770226,0.0,0.4437890648841858,0.5558642745018005,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/2817_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/2817_MVR.png
2500_FV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/2500_FV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/2500_FV.txt,"moderate semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",0.5310613512992859,,,0.0018196614691987,0.3619433641433716,0.6362369656562805,0.0,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/2500_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/2500_FV.png
3148_MVR,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/3148_MVR.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/3148_MVR.txt,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.8715894818305969,,,0.0003466796770226,0.0,0.4437890648841858,0.5558642745018005,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/3148_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/3148_MVR.png
1319_MVR,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/1319_MVR.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/1319_MVR.txt,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.8715894818305969,,,0.0003466796770226,0.0,0.4437890648841858,0.5558642745018005,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1319_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1319_MVR.png
2356_MVL,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/2356_MVL.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/2356_MVL.txt,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.6757362484931946,,,0.2211352586746215,0.0734993517398834,0.0383455418050289,0.6670198440551758,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/2356_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/2356_MVL.png
2054_MVL,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/2054_MVL.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/2054_MVL.txt,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.6757362484931946,,,0.2211352586746215,0.0734993517398834,0.0383455418050289,0.6670198440551758,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/2054_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/2054_MVL.png
2558_MVL,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/2558_MVL.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/2558_MVL.txt,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.6757362484931946,,,0.2211352586746215,0.0734993517398834,0.0383455418050289,0.6670198440551758,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/2558_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/2558_MVL.png
2010_RV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/2010_RV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/2010_RV.txt,"moderate opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.5986670851707458,,,0.4318554699420929,0.0,0.0949259474873542,0.4732185900211334,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/2010_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/2010_RV.png
1888_RV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/1888_RV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/1888_RV.txt,"moderate opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.5986670851707458,,,0.4318554699420929,0.0,0.0949259474873542,0.4732185900211334,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1888_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1888_RV.png
0060_RV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0060_RV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0060_RV.txt,"moderate opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.5986670851707458,,,0.4318554699420929,0.0,0.0949259474873542,0.4732185900211334,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0060_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0060_RV.png
2501_FV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/2501_FV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/2501_FV.txt,"moderate semi-transparent dirt smudge, on camera lens, out of focus foreground, subtle glare, background visible",0.5310613512992859,,,0.0018196614691987,0.3619433641433716,0.6362369656562805,0.0,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/2501_FV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/2501_FV.png
1109_MVL,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/1109_MVL.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/1109_MVL.txt,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.6757362484931946,,,0.2211352586746215,0.0734993517398834,0.0383455418050289,0.6670198440551758,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1109_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1109_MVL.png
1893_RV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/1893_RV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/1893_RV.txt,"moderate opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.5986670851707458,,,0.4318554699420929,0.0,0.0949259474873542,0.4732185900211334,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1893_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1893_RV.png
2481_MVL,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/2481_MVL.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/2481_MVL.txt,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.6757362484931946,,,0.2211352586746215,0.0734993517398834,0.0383455418050289,0.6670198440551758,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/2481_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/2481_MVL.png
0345_MVL,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0345_MVL.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0345_MVL.txt,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.6757362484931946,,,0.2211352586746215,0.0734993517398834,0.0383455418050289,0.6670198440551758,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0345_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0345_MVL.png
3084_MVR,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/3084_MVR.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/3084_MVR.txt,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.8715894818305969,,,0.0003466796770226,0.0,0.4437890648841858,0.5558642745018005,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/3084_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/3084_MVR.png
0595_MVR,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0595_MVR.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0595_MVR.txt,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.8715894818305969,,,0.0003466796770226,0.0,0.4437890648841858,0.5558642745018005,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0595_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0595_MVR.png
0654_MVR,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0654_MVR.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0654_MVR.txt,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.8715894818305969,,,0.0003466796770226,0.0,0.4437890648841858,0.5558642745018005,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0654_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0654_MVR.png
2298_MVR,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/2298_MVR.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/2298_MVR.txt,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.8715894818305969,,,0.0003466796770226,0.0,0.4437890648841858,0.5558642745018005,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/2298_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/2298_MVR.png
2240_RV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/2240_RV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/2240_RV.txt,"moderate opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.5986670851707458,,,0.4318554699420929,0.0,0.0949259474873542,0.4732185900211334,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/2240_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/2240_RV.png
0560_MVL,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0560_MVL.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/0560_MVL.txt,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.6757362484931946,,,0.2211352586746215,0.0734993517398834,0.0383455418050289,0.6670198440551758,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/0560_MVL.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/0560_MVL.png
1226_RV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/1226_RV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/1226_RV.txt,"moderate opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.5986670851707458,,,0.4318554699420929,0.0,0.0949259474873542,0.4732185900211334,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1226_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1226_RV.png
1851_MVR,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/1851_MVR.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/1851_MVR.txt,"severe opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.8715894818305969,,,0.0003466796770226,0.0,0.4437890648841858,0.5558642745018005,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/1851_MVR.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/1851_MVR.png
3881_RV,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/3881_RV.jpg,/home/yf/soiling_project/sd_scripts/lora/training_data/dreambooth_format/train/3881_RV.txt,"moderate opaque heavy stains, on camera lens, out of focus foreground, subtle glare, background visible",0.5986670851707458,,,0.4318554699420929,0.0,0.0949259474873542,0.4732185900211334,/home/yf/soiling_project/dataset/woodscape_raw/train/gtLabels/3881_RV.png,/home/yf/soiling_project/dataset/woodscape_raw/train/rgbImages/3881_RV.png
